"nome.visitor";"nome.home";"Date";"score_y";"score_x";"data2";"home";"link";"visitor"
"Detroit Pistons";"Los Angeles Clippers";"Sun, Mar 18, 2012";83;87;201203180;"LAC";"http://www.basketball-reference.com/boxscores/201203180LAC.html";"DET"
"Detroit Pistons";"Milwaukee Bucks";"Thu, Jan 12, 2012";93;102;201201120;"MIL";"http://www.basketball-reference.com/boxscores/201201120MIL.html";"DET"
"Detroit Pistons";"Charlotte Bobcats";"Fri, Jan 13, 2012";98;81;201201130;"CHO";"http://www.basketball-reference.com/boxscores/201201130CHA.html";"DET"
"Detroit Pistons";"Memphis Grizzlies";"Sat, Mar 3, 2012";83;100;201203030;"MEM";"http://www.basketball-reference.com/boxscores/201203030MEM.html";"DET"
"Detroit Pistons";"Charlotte Bobcats";"Thu, Apr 12, 2012";109;85;201204120;"CHO";"http://www.basketball-reference.com/boxscores/201204120CHA.html";"DET"
"Detroit Pistons";"Cleveland Cavaliers";"Tue, Feb 21, 2012";100;101;201202210;"CLE";"http://www.basketball-reference.com/boxscores/201202210CLE.html";"DET"
"Detroit Pistons";"Indiana Pacers";"Mon, Dec 26, 2011";79;91;201112260;"IND";"http://www.basketball-reference.com/boxscores/201112260IND.html";"DET"
"Detroit Pistons";"Boston Celtics";"Fri, Dec 30, 2011";85;96;201112300;"BOS";"http://www.basketball-reference.com/boxscores/201112300BOS.html";"DET"
"Detroit Pistons";"New Jersey Nets";"Wed, Feb 8, 2012";99;92;201202080;"BRK";"http://www.basketball-reference.com/boxscores/201202080NJN.html";"DET"
"Detroit Pistons";"New Jersey Nets";"Wed, Feb 1, 2012";96;99;201202010;"BRK";"http://www.basketball-reference.com/boxscores/201202010NJN.html";"DET"
"Detroit Pistons";"Minnesota Timberwolves";"Wed, Jan 18, 2012";85;93;201201180;"MIN";"http://www.basketball-reference.com/boxscores/201201180MIN.html";"DET"
"Detroit Pistons";"New York Knicks";"Sat, Mar 24, 2012";79;101;201203240;"NYK";"http://www.basketball-reference.com/boxscores/201203240NYK.html";"DET"
"Detroit Pistons";"Orlando Magic";"Mon, Apr 9, 2012";89;119;201204090;"ORL";"http://www.basketball-reference.com/boxscores/201204090ORL.html";"DET"
"Detroit Pistons";"New York Knicks";"Tue, Jan 31, 2012";86;113;201201310;"NYK";"http://www.basketball-reference.com/boxscores/201201310NYK.html";"DET"
"Detroit Pistons";"Denver Nuggets";"Wed, Mar 21, 2012";115;116;201203210;"DEN";"http://www.basketball-reference.com/boxscores/201203210DEN.html";"DET"
"Detroit Pistons";"Milwaukee Bucks";"Mon, Jan 30, 2012";82;103;201201300;"MIL";"http://www.basketball-reference.com/boxscores/201201300MIL.html";"DET"
"Detroit Pistons";"Boston Celtics";"Wed, Feb 15, 2012";98;88;201202150;"BOS";"http://www.basketball-reference.com/boxscores/201202150BOS.html";"DET"
"Detroit Pistons";"Chicago Bulls";"Mon, Jan 9, 2012";68;92;201201090;"CHI";"http://www.basketball-reference.com/boxscores/201201090CHI.html";"DET"
"Detroit Pistons";"Houston Rockets";"Tue, Jan 17, 2012";80;97;201201170;"HOU";"http://www.basketball-reference.com/boxscores/201201170HOU.html";"DET"
"Detroit Pistons";"Washington Wizards";"Mon, Mar 26, 2012";79;77;201203260;"WAS";"http://www.basketball-reference.com/boxscores/201203260WAS.html";"DET"
"Detroit Pistons";"Sacramento Kings";"Wed, Mar 14, 2012";124;112;201203140;"SAC";"http://www.basketball-reference.com/boxscores/201203140SAC.html";"DET"
"Detroit Pistons";"Philadelphia 76ers";"Fri, Jan 6, 2012";73;96;201201060;"PHI";"http://www.basketball-reference.com/boxscores/201201060PHI.html";"DET"
"Detroit Pistons";"Cleveland Cavaliers";"Wed, Mar 28, 2012";87;75;201203280;"CLE";"http://www.basketball-reference.com/boxscores/201203280CLE.html";"DET"
"Detroit Pistons";"Utah Jazz";"Mon, Mar 12, 2012";90;105;201203120;"UTA";"http://www.basketball-reference.com/boxscores/201203120UTA.html";"DET"
"Golden State Warriors";"Sacramento Kings";"Tue, Mar 13, 2012";115;89;201203130;"SAC";"http://www.basketball-reference.com/boxscores/201203130SAC.html";"GSW"
"Golden State Warriors";"Houston Rockets";"Sat, Apr 21, 2012";96;99;201204210;"HOU";"http://www.basketball-reference.com/boxscores/201204210HOU.html";"GSW"
"Golden State Warriors";"New Orleans Hornets";"Wed, Mar 21, 2012";101;92;201203210;"NOP";"http://www.basketball-reference.com/boxscores/201203210NOH.html";"GSW"
"Golden State Warriors";"Denver Nuggets";"Thu, Feb 9, 2012";109;101;201202090;"DEN";"http://www.basketball-reference.com/boxscores/201202090DEN.html";"GSW"
"Golden State Warriors";"Los Angeles Lakers";"Sun, Apr 1, 2012";112;120;201204010;"LAL";"http://www.basketball-reference.com/boxscores/201204010LAL.html";"GSW"
"Golden State Warriors";"Dallas Mavericks";"Fri, Apr 20, 2012";94;104;201204200;"DAL";"http://www.basketball-reference.com/boxscores/201204200DAL.html";"GSW"
"Golden State Warriors";"Phoenix Suns";"Mon, Jan 2, 2012";91;102;201201020;"PHO";"http://www.basketball-reference.com/boxscores/201201020PHO.html";"GSW"
"Golden State Warriors";"Memphis Grizzlies";"Sat, Feb 18, 2012";103;104;201202180;"MEM";"http://www.basketball-reference.com/boxscores/201202180MEM.html";"GSW"
"Golden State Warriors";"Portland Trail Blazers";"Sun, Mar 25, 2012";87;90;201203250;"POR";"http://www.basketball-reference.com/boxscores/201203250POR.html";"GSW"
"Golden State Warriors";"Oklahoma City Thunder";"Fri, Feb 17, 2012";87;110;201202170;"OKC";"http://www.basketball-reference.com/boxscores/201202170OKC.html";"GSW"
"Golden State Warriors";"Denver Nuggets";"Mon, Apr 9, 2012";84;123;201204090;"DEN";"http://www.basketball-reference.com/boxscores/201204090DEN.html";"GSW"
"Golden State Warriors";"San Antonio Spurs";"Wed, Jan 4, 2012";95;101;201201040;"SAS";"http://www.basketball-reference.com/boxscores/201201040SAS.html";"GSW"
"Golden State Warriors";"Utah Jazz";"Sat, Mar 17, 2012";92;99;201203170;"UTA";"http://www.basketball-reference.com/boxscores/201203170UTA.html";"GSW"
"Golden State Warriors";"Charlotte Bobcats";"Sat, Jan 14, 2012";100;112;201201140;"CHO";"http://www.basketball-reference.com/boxscores/201201140CHA.html";"GSW"
"Golden State Warriors";"Detroit Pistons";"Sun, Jan 15, 2012";99;91;201201150;"DET";"http://www.basketball-reference.com/boxscores/201201150DET.html";"GSW"
"Golden State Warriors";"Washington Wizards";"Mon, Mar 5, 2012";120;100;201203050;"WAS";"http://www.basketball-reference.com/boxscores/201203050WAS.html";"GSW"
"Golden State Warriors";"Minnesota Timberwolves";"Sun, Apr 22, 2012";93;88;201204220;"MIN";"http://www.basketball-reference.com/boxscores/201204220MIN.html";"GSW"
"Golden State Warriors";"Cleveland Cavaliers";"Tue, Jan 17, 2012";105;95;201201170;"CLE";"http://www.basketball-reference.com/boxscores/201201170CLE.html";"GSW"
"Golden State Warriors";"Atlanta Hawks";"Wed, Feb 29, 2012";85;82;201202290;"ATL";"http://www.basketball-reference.com/boxscores/201202290ATL.html";"GSW"
"Golden State Warriors";"Minnesota Timberwolves";"Wed, Apr 4, 2012";97;94;201204040;"MIN";"http://www.basketball-reference.com/boxscores/201204040MIN.html";"GSW"
"Golden State Warriors";"Los Angeles Clippers";"Sun, Mar 11, 2012";97;93;201203110;"LAC";"http://www.basketball-reference.com/boxscores/201203110LAC.html";"GSW"
"Golden State Warriors";"Portland Trail Blazers";"Wed, Apr 11, 2012";110;118;201204110;"POR";"http://www.basketball-reference.com/boxscores/201204110POR.html";"GSW"
"Golden State Warriors";"Indiana Pacers";"Tue, Feb 28, 2012";78;102;201202280;"IND";"http://www.basketball-reference.com/boxscores/201202280IND.html";"GSW"
"Golden State Warriors";"Los Angeles Lakers";"Fri, Jan 6, 2012";90;97;201201060;"LAL";"http://www.basketball-reference.com/boxscores/201201060LAL.html";"GSW"
"Golden State Warriors";"Philadelphia 76ers";"Fri, Mar 2, 2012";83;105;201203020;"PHI";"http://www.basketball-reference.com/boxscores/201203020PHI.html";"GSW"
"Golden State Warriors";"Los Angeles Clippers";"Sat, Apr 14, 2012";104;112;201204140;"LAC";"http://www.basketball-reference.com/boxscores/201204140LAC.html";"GSW"
"Golden State Warriors";"Memphis Grizzlies";"Tue, Apr 3, 2012";94;98;201204030;"MEM";"http://www.basketball-reference.com/boxscores/201204030MEM.html";"GSW"
"Golden State Warriors";"Sacramento Kings";"Sat, Feb 4, 2012";106;114;201202040;"SAC";"http://www.basketball-reference.com/boxscores/201202040SAC.html";"GSW"
"Golden State Warriors";"New Jersey Nets";"Wed, Jan 18, 2012";100;107;201201180;"BRK";"http://www.basketball-reference.com/boxscores/201201180NJN.html";"GSW"
"Golden State Warriors";"Phoenix Suns";"Wed, Feb 22, 2012";106;104;201202220;"PHO";"http://www.basketball-reference.com/boxscores/201202220PHO.html";"GSW"
"Golden State Warriors";"Houston Rockets";"Thu, Mar 22, 2012";83;109;201203220;"HOU";"http://www.basketball-reference.com/boxscores/201203220HOU.html";"GSW"
"Golden State Warriors";"Utah Jazz";"Fri, Apr 6, 2012";98;104;201204060;"UTA";"http://www.basketball-reference.com/boxscores/201204060UTA.html";"GSW"
"Golden State Warriors";"Toronto Raptors";"Sun, Mar 4, 2012";75;83;201203040;"TOR";"http://www.basketball-reference.com/boxscores/201203040TOR.html";"GSW"
"Houston Rockets";"Los Angeles Lakers";"Tue, Jan 3, 2012";99;108;201201030;"LAL";"http://www.basketball-reference.com/boxscores/201201030LAL.html";"HOU"
"Houston Rockets";"Washington Wizards";"Mon, Jan 16, 2012";114;106;201201160;"WAS";"http://www.basketball-reference.com/boxscores/201201160WAS.html";"HOU"
"Houston Rockets";"Sacramento Kings";"Sun, Apr 8, 2012";104;87;201204080;"SAC";"http://www.basketball-reference.com/boxscores/201204080SAC.html";"HOU"
"Houston Rockets";"Chicago Bulls";"Mon, Apr 2, 2012";99;93;201204020;"CHI";"http://www.basketball-reference.com/boxscores/201204020CHI.html";"HOU"
"Houston Rockets";"Dallas Mavericks";"Wed, Apr 18, 2012";110;117;201204180;"DAL";"http://www.basketball-reference.com/boxscores/201204180DAL.html";"HOU"
"Houston Rockets";"New Jersey Nets";"Sat, Mar 10, 2012";112;106;201203100;"BRK";"http://www.basketball-reference.com/boxscores/201203100NJN.html";"HOU"
"Houston Rockets";"Los Angeles Clippers";"Sat, Mar 17, 2012";91;95;201203170;"LAC";"http://www.basketball-reference.com/boxscores/201203170LAC.html";"HOU"
"Houston Rockets";"Memphis Grizzlies";"Tue, Feb 14, 2012";83;93;201202140;"MEM";"http://www.basketball-reference.com/boxscores/201202140MEM.html";"HOU"
"Houston Rockets";"Dallas Mavericks";"Tue, Mar 27, 2012";81;90;201203270;"DAL";"http://www.basketball-reference.com/boxscores/201203270DAL.html";"HOU"
"Houston Rockets";"Denver Nuggets";"Mon, Feb 6, 2012";99;90;201202060;"DEN";"http://www.basketball-reference.com/boxscores/201202060DEN.html";"HOU"
"Houston Rockets";"New Orleans Hornets";"Thu, Apr 19, 2012";99;105;201204190;"NOP";"http://www.basketball-reference.com/boxscores/201204190NOH.html";"HOU"
"Houston Rockets";"Denver Nuggets";"Sun, Apr 15, 2012";86;101;201204150;"DEN";"http://www.basketball-reference.com/boxscores/201204150DEN.html";"HOU"
"Houston Rockets";"Oklahoma City Thunder";"Tue, Mar 13, 2012";104;103;201203130;"OKC";"http://www.basketball-reference.com/boxscores/201203130OKC.html";"HOU"
"Houston Rockets";"Minnesota Timberwolves";"Sat, Feb 4, 2012";91;100;201202040;"MIN";"http://www.basketball-reference.com/boxscores/201202040MIN.html";"HOU"
"Houston Rockets";"Oklahoma City Thunder";"Fri, Jan 6, 2012";94;109;201201060;"OKC";"http://www.basketball-reference.com/boxscores/201201060OKC.html";"HOU"
"Houston Rockets";"Miami Heat";"Sun, Apr 22, 2012";88;97;201204220;"MIA";"http://www.basketball-reference.com/boxscores/201204220MIA.html";"HOU"
"Houston Rockets";"San Antonio Spurs";"Wed, Feb 1, 2012";91;99;201202010;"SAS";"http://www.basketball-reference.com/boxscores/201202010SAS.html";"HOU"
"Houston Rockets";"Memphis Grizzlies";"Fri, Dec 30, 2011";93;113;201112300;"MEM";"http://www.basketball-reference.com/boxscores/201112300MEM.html";"HOU"
"Houston Rockets";"Los Angeles Clippers";"Wed, Jan 4, 2012";89;117;201201040;"LAC";"http://www.basketball-reference.com/boxscores/201201040LAC.html";"HOU"
"Houston Rockets";"Minnesota Timberwolves";"Mon, Jan 23, 2012";107;92;201201230;"MIN";"http://www.basketball-reference.com/boxscores/201201230MIN.html";"HOU"
"Houston Rockets";"Phoenix Suns";"Sun, Mar 18, 2012";86;99;201203180;"PHO";"http://www.basketball-reference.com/boxscores/201203180PHO.html";"HOU"
"Houston Rockets";"Cleveland Cavaliers";"Sun, Mar 11, 2012";107;118;201203110;"CLE";"http://www.basketball-reference.com/boxscores/201203110CLE.html";"HOU"
"Houston Rockets";"Golden State Warriors";"Sun, Feb 12, 2012";97;106;201202120;"GSW";"http://www.basketball-reference.com/boxscores/201202120GSW.html";"HOU"
"Houston Rockets";"Charlotte Bobcats";"Tue, Jan 10, 2012";82;70;201201100;"CHO";"http://www.basketball-reference.com/boxscores/201201100CHA.html";"HOU"
"Houston Rockets";"Los Angeles Lakers";"Fri, Apr 6, 2012";112;107;201204060;"LAL";"http://www.basketball-reference.com/boxscores/201204060LAL.html";"HOU"
"Houston Rockets";"Toronto Raptors";"Wed, Mar 7, 2012";98;116;201203070;"TOR";"http://www.basketball-reference.com/boxscores/201203070TOR.html";"HOU"
"Houston Rockets";"Phoenix Suns";"Thu, Feb 9, 2012";96;89;201202090;"PHO";"http://www.basketball-reference.com/boxscores/201202090PHO.html";"HOU"
"Houston Rockets";"Portland Trail Blazers";"Wed, Feb 8, 2012";103;96;201202080;"POR";"http://www.basketball-reference.com/boxscores/201202080POR.html";"HOU"
"Houston Rockets";"San Antonio Spurs";"Wed, Jan 11, 2012";95;101;201201110;"SAS";"http://www.basketball-reference.com/boxscores/201201110SAS.html";"HOU"
"Houston Rockets";"Portland Trail Blazers";"Mon, Apr 9, 2012";94;89;201204090;"POR";"http://www.basketball-reference.com/boxscores/201204090POR.html";"HOU"
"Houston Rockets";"Boston Celtics";"Tue, Mar 6, 2012";92;97;201203060;"BOS";"http://www.basketball-reference.com/boxscores/201203060BOS.html";"HOU"
"Houston Rockets";"Utah Jazz";"Wed, Feb 29, 2012";83;104;201202290;"UTA";"http://www.basketball-reference.com/boxscores/201202290UTA.html";"HOU"
"Houston Rockets";"Orlando Magic";"Mon, Dec 26, 2011";95;104;201112260;"ORL";"http://www.basketball-reference.com/boxscores/201112260ORL.html";"HOU"
"Indiana Pacers";"Houston Rockets";"Sun, Apr 1, 2012";104;102;201204010;"HOU";"http://www.basketball-reference.com/boxscores/201204010HOU.html";"IND"
"Indiana Pacers";"Chicago Bulls";"Wed, Jan 25, 2012";95;90;201201250;"CHI";"http://www.basketball-reference.com/boxscores/201201250CHI.html";"IND"
"Indiana Pacers";"Orlando Magic";"Wed, May 2, 2012";97;74;201205020;"ORL";"http://www.basketball-reference.com/boxscores/201205020ORL.html";"IND"
"Indiana Pacers";"Golden State Warriors";"Fri, Jan 20, 2012";94;91;201201200;"GSW";"http://www.basketball-reference.com/boxscores/201201200GSW.html";"IND"
"Indiana Pacers";"Orlando Magic";"Sat, May 5, 2012";101;99;201205050;"ORL";"http://www.basketball-reference.com/boxscores/201205050ORL.html";"IND"
"Indiana Pacers";"Orlando Magic";"Sun, Mar 11, 2012";94;107;201203110;"ORL";"http://www.basketball-reference.com/boxscores/201203110ORL.html";"IND"
"Indiana Pacers";"Miami Heat";"Sun, May 13, 2012";86;95;201205130;"MIA";"http://www.basketball-reference.com/boxscores/201205130MIA.html";"IND"
"Indiana Pacers";"Charlotte Bobcats";"Wed, Feb 22, 2012";102;88;201202220;"CHO";"http://www.basketball-reference.com/boxscores/201202220CHA.html";"IND"
"Indiana Pacers";"Memphis Grizzlies";"Fri, Feb 10, 2012";92;98;201202100;"MEM";"http://www.basketball-reference.com/boxscores/201202100MEM.html";"IND"
"Indiana Pacers";"Chicago Bulls";"Mon, Mar 5, 2012";72;92;201203050;"CHI";"http://www.basketball-reference.com/boxscores/201203050CHI.html";"IND"
"Indiana Pacers";"Boston Celtics";"Fri, Jan 27, 2012";87;94;201201270;"BOS";"http://www.basketball-reference.com/boxscores/201201270BOS.html";"IND"
"Indiana Pacers";"Toronto Raptors";"Wed, Dec 28, 2011";90;85;201112280;"TOR";"http://www.basketball-reference.com/boxscores/201112280TOR.html";"IND"
"Indiana Pacers";"Milwaukee Bucks";"Sat, Mar 24, 2012";125;104;201203240;"MIL";"http://www.basketball-reference.com/boxscores/201203240MIL.html";"IND"
"Indiana Pacers";"Orlando Magic";"Sun, Jan 29, 2012";106;85;201201290;"ORL";"http://www.basketball-reference.com/boxscores/201201290ORL.html";"IND"
"Indiana Pacers";"Toronto Raptors";"Fri, Jan 13, 2012";95;90;201201130;"TOR";"http://www.basketball-reference.com/boxscores/201201130TOR.html";"IND"
"Indiana Pacers";"Detroit Pistons";"Sat, Dec 31, 2011";88;96;201112310;"DET";"http://www.basketball-reference.com/boxscores/201112310DET.html";"IND"
"Indiana Pacers";"Cleveland Cavaliers";"Wed, Apr 11, 2012";104;98;201204110;"CLE";"http://www.basketball-reference.com/boxscores/201204110CLE.html";"IND"
"Indiana Pacers";"Sacramento Kings";"Wed, Jan 18, 2012";88;92;201201180;"SAC";"http://www.basketball-reference.com/boxscores/201201180SAC.html";"IND"
"Indiana Pacers";"Boston Celtics";"Fri, Jan 6, 2012";87;74;201201060;"BOS";"http://www.basketball-reference.com/boxscores/201201060BOS.html";"IND"
"Indiana Pacers";"New Jersey Nets";"Mon, Jan 2, 2012";108;94;201201020;"BRK";"http://www.basketball-reference.com/boxscores/201201020NJN.html";"IND"
"Indiana Pacers";"Milwaukee Bucks";"Sat, Apr 14, 2012";105;99;201204140;"MIL";"http://www.basketball-reference.com/boxscores/201204140MIL.html";"IND"
"Indiana Pacers";"San Antonio Spurs";"Sat, Mar 31, 2012";103;112;201203310;"SAS";"http://www.basketball-reference.com/boxscores/201203310SAS.html";"IND"
"Indiana Pacers";"Washington Wizards";"Wed, Apr 4, 2012";109;96;201204040;"WAS";"http://www.basketball-reference.com/boxscores/201204040WAS.html";"IND"
"Indiana Pacers";"Miami Heat";"Sat, Mar 10, 2012";91;93;201203100;"MIA";"http://www.basketball-reference.com/boxscores/201203100MIA.html";"IND"
"Indiana Pacers";"New Jersey Nets";"Wed, Mar 28, 2012";84;100;201203280;"BRK";"http://www.basketball-reference.com/boxscores/201203280NJN.html";"IND"
"Indiana Pacers";"Minnesota Timberwolves";"Wed, Feb 1, 2012";109;99;201202010;"MIN";"http://www.basketball-reference.com/boxscores/201202010MIN.html";"IND"
"Indiana Pacers";"Miami Heat";"Wed, Jan 4, 2012";83;118;201201040;"MIA";"http://www.basketball-reference.com/boxscores/201201040MIA.html";"IND"
"Indiana Pacers";"Los Angeles Lakers";"Sun, Jan 22, 2012";98;96;201201220;"LAL";"http://www.basketball-reference.com/boxscores/201201220LAL.html";"IND"
"Indiana Pacers";"New Orleans Hornets";"Sat, Mar 3, 2012";102;84;201203030;"NOP";"http://www.basketball-reference.com/boxscores/201203030NOH.html";"IND"
"Indiana Pacers";"New York Knicks";"Fri, Mar 16, 2012";100;115;201203160;"NYK";"http://www.basketball-reference.com/boxscores/201203160NYK.html";"IND"
"Indiana Pacers";"Miami Heat";"Tue, May 22, 2012";83;115;201205220;"MIA";"http://www.basketball-reference.com/boxscores/201205220MIA.html";"IND"
"Indiana Pacers";"Dallas Mavericks";"Fri, Feb 3, 2012";98;87;201202030;"DAL";"http://www.basketball-reference.com/boxscores/201202030DAL.html";"IND"
"Indiana Pacers";"Cleveland Cavaliers";"Wed, Feb 15, 2012";87;98;201202150;"CLE";"http://www.basketball-reference.com/boxscores/201202150CLE.html";"IND"
"Indiana Pacers";"Miami Heat";"Tue, May 15, 2012";78;75;201205150;"MIA";"http://www.basketball-reference.com/boxscores/201205150MIA.html";"IND"
"Indiana Pacers";"Washington Wizards";"Thu, Mar 22, 2012";85;83;201203220;"WAS";"http://www.basketball-reference.com/boxscores/201203220WAS.html";"IND"
"Indiana Pacers";"Philadelphia 76ers";"Tue, Apr 17, 2012";102;97;201204170;"PHI";"http://www.basketball-reference.com/boxscores/201204170PHI.html";"IND"
"Indiana Pacers";"Philadelphia 76ers";"Mon, Jan 9, 2012";86;96;201201090;"PHI";"http://www.basketball-reference.com/boxscores/201201090PHI.html";"IND"
"Indiana Pacers";"Atlanta Hawks";"Wed, Feb 8, 2012";87;97;201202080;"ATL";"http://www.basketball-reference.com/boxscores/201202080ATL.html";"IND"
"Los Angeles Clippers";"San Antonio Spurs";"Tue, May 15, 2012";92;108;201205150;"SAS";"http://www.basketball-reference.com/boxscores/201205150SAS.html";"LAC"
"Los Angeles Clippers";"Memphis Grizzlies";"Sun, May 13, 2012";82;72;201205130;"MEM";"http://www.basketball-reference.com/boxscores/201205130MEM.html";"LAC"
"Los Angeles Clippers";"Dallas Mavericks";"Mon, Apr 2, 2012";94;75;201204020;"DAL";"http://www.basketball-reference.com/boxscores/201204020DAL.html";"LAC"
"Los Angeles Clippers";"Memphis Grizzlies";"Wed, May 2, 2012";98;105;201205020;"MEM";"http://www.basketball-reference.com/boxscores/201205020MEM.html";"LAC"
"Los Angeles Clippers";"Minnesota Timberwolves";"Thu, Apr 12, 2012";95;82;201204120;"MIN";"http://www.basketball-reference.com/boxscores/201204120MIN.html";"LAC"
"Los Angeles Clippers";"Indiana Pacers";"Tue, Mar 20, 2012";89;102;201203200;"IND";"http://www.basketball-reference.com/boxscores/201203200IND.html";"LAC"
"Los Angeles Clippers";"Utah Jazz";"Tue, Jan 17, 2012";79;108;201201170;"UTA";"http://www.basketball-reference.com/boxscores/201201170UTA.html";"LAC"
"Los Angeles Clippers";"San Antonio Spurs";"Wed, Dec 28, 2011";90;115;201112280;"SAS";"http://www.basketball-reference.com/boxscores/201112280SAS.html";"LAC"
"Los Angeles Clippers";"San Antonio Spurs";"Fri, Mar 9, 2012";120;108;201203090;"SAS";"http://www.basketball-reference.com/boxscores/201203090SAS.html";"LAC"
"Los Angeles Clippers";"Cleveland Cavaliers";"Wed, Feb 8, 2012";92;99;201202080;"CLE";"http://www.basketball-reference.com/boxscores/201202080CLE.html";"LAC"
"Los Angeles Clippers";"Washington Wizards";"Sat, Feb 4, 2012";107;81;201202040;"WAS";"http://www.basketball-reference.com/boxscores/201202040WAS.html";"LAC"
"Los Angeles Clippers";"Orlando Magic";"Mon, Feb 6, 2012";107;102;201202060;"ORL";"http://www.basketball-reference.com/boxscores/201202060ORL.html";"LAC"
"Los Angeles Clippers";"Minnesota Timberwolves";"Mon, Mar 5, 2012";94;95;201203050;"MIN";"http://www.basketball-reference.com/boxscores/201203050MIN.html";"LAC"
"Los Angeles Clippers";"Memphis Grizzlies";"Wed, May 9, 2012";80;92;201205090;"MEM";"http://www.basketball-reference.com/boxscores/201205090MEM.html";"LAC"
"Los Angeles Clippers";"Memphis Grizzlies";"Sun, Apr 29, 2012";99;98;201204290;"MEM";"http://www.basketball-reference.com/boxscores/201204290MEM.html";"LAC"
"Los Angeles Clippers";"Atlanta Hawks";"Tue, Apr 24, 2012";102;109;201204240;"ATL";"http://www.basketball-reference.com/boxscores/201204240ATL.html";"LAC"
"Los Angeles Clippers";"Utah Jazz";"Wed, Feb 1, 2012";107;105;201202010;"UTA";"http://www.basketball-reference.com/boxscores/201202010UTA.html";"LAC"
"Los Angeles Clippers";"Oklahoma City Thunder";"Wed, Mar 21, 2012";91;114;201203210;"OKC";"http://www.basketball-reference.com/boxscores/201203210OKC.html";"LAC"
"Los Angeles Clippers";"New Jersey Nets";"Wed, Mar 7, 2012";100;101;201203070;"BRK";"http://www.basketball-reference.com/boxscores/201203070NJN.html";"LAC"
"Los Angeles Clippers";"Phoenix Suns";"Fri, Mar 2, 2012";78;81;201203020;"PHO";"http://www.basketball-reference.com/boxscores/201203020PHO.html";"LAC"
"Los Angeles Clippers";"Sacramento Kings";"Thu, Mar 1, 2012";108;100;201203010;"SAC";"http://www.basketball-reference.com/boxscores/201203010SAC.html";"LAC"
"Los Angeles Clippers";"San Antonio Spurs";"Thu, May 17, 2012";88;105;201205170;"SAS";"http://www.basketball-reference.com/boxscores/201205170SAS.html";"LAC"
"Los Angeles Clippers";"New Orleans Hornets";"Thu, Mar 22, 2012";90;97;201203220;"NOP";"http://www.basketball-reference.com/boxscores/201203220NOH.html";"LAC"
"Los Angeles Clippers";"Oklahoma City Thunder";"Wed, Apr 11, 2012";100;98;201204110;"OKC";"http://www.basketball-reference.com/boxscores/201204110OKC.html";"LAC"
"Los Angeles Clippers";"Portland Trail Blazers";"Thu, Feb 16, 2012";74;71;201202160;"POR";"http://www.basketball-reference.com/boxscores/201202160POR.html";"LAC"
"Los Angeles Clippers";"Philadelphia 76ers";"Fri, Feb 10, 2012";78;77;201202100;"PHI";"http://www.basketball-reference.com/boxscores/201202100PHI.html";"LAC"
"Los Angeles Clippers";"New York Knicks";"Wed, Apr 25, 2012";93;99;201204250;"NYK";"http://www.basketball-reference.com/boxscores/201204250NYK.html";"LAC"
"Los Angeles Clippers";"Phoenix Suns";"Thu, Apr 19, 2012";90;93;201204190;"PHO";"http://www.basketball-reference.com/boxscores/201204190PHO.html";"LAC"
"Los Angeles Clippers";"Charlotte Bobcats";"Sat, Feb 11, 2012";111;86;201202110;"CHO";"http://www.basketball-reference.com/boxscores/201202110CHA.html";"LAC"
"Los Angeles Clippers";"Portland Trail Blazers";"Tue, Jan 10, 2012";97;105;201201100;"POR";"http://www.basketball-reference.com/boxscores/201201100POR.html";"LAC"
"Los Angeles Clippers";"Dallas Mavericks";"Mon, Feb 13, 2012";92;96;201202130;"DAL";"http://www.basketball-reference.com/boxscores/201202130DAL.html";"LAC"
"Los Angeles Clippers";"Golden State Warriors";"Mon, Feb 20, 2012";97;104;201202200;"GSW";"http://www.basketball-reference.com/boxscores/201202200GSW.html";"LAC"
"Los Angeles Clippers";"Los Angeles Lakers";"Wed, Jan 25, 2012";91;96;201201250;"LAL";"http://www.basketball-reference.com/boxscores/201201250LAL.html";"LAC"
"Los Angeles Clippers";"Denver Nuggets";"Sun, Jan 29, 2012";109;105;201201290;"DEN";"http://www.basketball-reference.com/boxscores/201201290DEN.html";"LAC"
"Los Angeles Clippers";"Memphis Grizzlies";"Mon, Apr 9, 2012";85;94;201204090;"MEM";"http://www.basketball-reference.com/boxscores/201204090MEM.html";"LAC"
"Los Angeles Clippers";"Denver Nuggets";"Wed, Apr 18, 2012";104;98;201204180;"DEN";"http://www.basketball-reference.com/boxscores/201204180DEN.html";"LAC"
"Los Angeles Clippers";"Houston Rockets";"Sun, Mar 4, 2012";105;103;201203040;"HOU";"http://www.basketball-reference.com/boxscores/201203040HOU.html";"LAC"
"Los Angeles Clippers";"Golden State Warriors";"Sun, Dec 25, 2011";105;86;201112250;"GSW";"http://www.basketball-reference.com/boxscores/201112250GSW.html";"LAC"
"Los Angeles Clippers";"Sacramento Kings";"Thu, Apr 5, 2012";93;85;201204050;"SAC";"http://www.basketball-reference.com/boxscores/201204050SAC.html";"LAC"
"Los Angeles Lakers";"Oklahoma City Thunder";"Wed, May 16, 2012";75;77;201205160;"OKC";"http://www.basketball-reference.com/boxscores/201205160OKC.html";"LAL"
"Los Angeles Lakers";"Los Angeles Clippers";"Sat, Jan 14, 2012";94;102;201201140;"LAC";"http://www.basketball-reference.com/boxscores/201201140LAC.html";"LAL"
