"nome.visitor";"nome.home";"Date";"score_y";"score_x";"data2";"home";"link";"visitor"
"Atlanta Hawks";"New York Knicks";"Wed, Apr 17, 2013";92;98;201304170;"NYK";"http://www.basketball-reference.com/boxscores/201304170NYK.html";"ATL"
"Atlanta Hawks";"Memphis Grizzlies";"Sat, Dec 8, 2012";93;83;201212080;"MEM";"http://www.basketball-reference.com/boxscores/201212080MEM.html";"ATL"
"Atlanta Hawks";"New York Knicks";"Sun, Jan 27, 2013";104;106;201301270;"NYK";"http://www.basketball-reference.com/boxscores/201301270NYK.html";"ATL"
"Atlanta Hawks";"Los Angeles Lakers";"Sun, Mar 3, 2013";98;99;201303030;"LAL";"http://www.basketball-reference.com/boxscores/201303030LAL.html";"ATL"
"Atlanta Hawks";"Milwaukee Bucks";"Sun, Mar 24, 2013";104;99;201303240;"MIL";"http://www.basketball-reference.com/boxscores/201303240MIL.html";"ATL"
"Atlanta Hawks";"Detroit Pistons";"Fri, Jan 4, 2013";84;85;201301040;"DET";"http://www.basketball-reference.com/boxscores/201301040DET.html";"ATL"
"Atlanta Hawks";"New Orleans Hornets";"Tue, Jan 1, 2013";95;86;201301010;"NOP";"http://www.basketball-reference.com/boxscores/201301010NOH.html";"ATL"
"Atlanta Hawks";"Minnesota Timberwolves";"Tue, Jan 8, 2013";103;108;201301080;"MIN";"http://www.basketball-reference.com/boxscores/201301080MIN.html";"ATL"
"Atlanta Hawks";"Dallas Mavericks";"Mon, Feb 11, 2013";105;101;201302110;"DAL";"http://www.basketball-reference.com/boxscores/201302110DAL.html";"ATL"
"Atlanta Hawks";"Philadelphia 76ers";"Fri, Dec 21, 2012";80;99;201212210;"PHI";"http://www.basketball-reference.com/boxscores/201212210PHI.html";"ATL"
"Atlanta Hawks";"Houston Rockets";"Mon, Dec 31, 2012";104;123;201212310;"HOU";"http://www.basketball-reference.com/boxscores/201212310HOU.html";"ATL"
"Atlanta Hawks";"Los Angeles Clippers";"Sun, Nov 11, 2012";76;89;201211110;"LAC";"http://www.basketball-reference.com/boxscores/201211110LAC.html";"ATL"
"Atlanta Hawks";"Boston Celtics";"Fri, Mar 8, 2013";102;107;201303080;"BOS";"http://www.basketball-reference.com/boxscores/201303080BOS.html";"ATL"
"Atlanta Hawks";"Milwaukee Bucks";"Sat, Feb 23, 2013";103;102;201302230;"MIL";"http://www.basketball-reference.com/boxscores/201302230MIL.html";"ATL"
"Atlanta Hawks";"Orlando Magic";"Wed, Feb 13, 2013";108;76;201302130;"ORL";"http://www.basketball-reference.com/boxscores/201302130ORL.html";"ATL"
"Atlanta Hawks";"Cleveland Cavaliers";"Fri, Dec 28, 2012";102;94;201212280;"CLE";"http://www.basketball-reference.com/boxscores/201212280CLE.html";"ATL"
"Atlanta Hawks";"Utah Jazz";"Wed, Feb 27, 2013";102;91;201302270;"UTA";"http://www.basketball-reference.com/boxscores/201302270UTA.html";"ATL"
"Atlanta Hawks";"Charlotte Bobcats";"Wed, Jan 23, 2013";104;92;201301230;"CHO";"http://www.basketball-reference.com/boxscores/201301230CHA.html";"ATL"
"Atlanta Hawks";"Chicago Bulls";"Mon, Jan 14, 2013";58;97;201301140;"CHI";"http://www.basketball-reference.com/boxscores/201301140CHI.html";"ATL"
"Atlanta Hawks";"Oklahoma City Thunder";"Sun, Nov 4, 2012";104;95;201211040;"OKC";"http://www.basketball-reference.com/boxscores/201211040OKC.html";"ATL"
"Atlanta Hawks";"Washington Wizards";"Tue, Dec 18, 2012";100;95;201212180;"WAS";"http://www.basketball-reference.com/boxscores/201212180WAS.html";"ATL"
"Atlanta Hawks";"San Antonio Spurs";"Sat, Apr 6, 2013";97;99;201304060;"SAS";"http://www.basketball-reference.com/boxscores/201304060SAS.html";"ATL"
"Atlanta Hawks";"Indiana Pacers";"Sun, Apr 21, 2013";90;107;201304210;"IND";"http://www.basketball-reference.com/boxscores/201304210IND.html";"ATL"
"Atlanta Hawks";"Boston Celtics";"Fri, Mar 29, 2013";107;118;201303290;"BOS";"http://www.basketball-reference.com/boxscores/201303290BOS.html";"ATL"
"Atlanta Hawks";"Sacramento Kings";"Fri, Nov 16, 2012";112;96;201211160;"SAC";"http://www.basketball-reference.com/boxscores/201211160SAC.html";"ATL"
"Atlanta Hawks";"Brooklyn Nets";"Sun, Mar 17, 2013";105;93;201303170;"BRK";"http://www.basketball-reference.com/boxscores/201303170BRK.html";"ATL"
"Boston Celtics";"Indiana Pacers";"Wed, Mar 6, 2013";83;81;201303060;"IND";"http://www.basketball-reference.com/boxscores/201303060IND.html";"BOS"
"Boston Celtics";"Atlanta Hawks";"Sat, Jan 5, 2013";89;81;201301050;"ATL";"http://www.basketball-reference.com/boxscores/201301050ATL.html";"BOS"
"Boston Celtics";"New York Knicks";"Sun, Mar 31, 2013";89;108;201303310;"NYK";"http://www.basketball-reference.com/boxscores/201303310NYK.html";"BOS"
"Boston Celtics";"Cleveland Cavaliers";"Wed, Mar 27, 2013";93;92;201303270;"CLE";"http://www.basketball-reference.com/boxscores/201303270CLE.html";"BOS"
"Boston Celtics";"Orlando Magic";"Sun, Nov 25, 2012";116;110;201211250;"ORL";"http://www.basketball-reference.com/boxscores/201211250ORL.html";"BOS"
"Boston Celtics";"Milwaukee Bucks";"Sat, Dec 1, 2012";88;91;201212010;"MIL";"http://www.basketball-reference.com/boxscores/201212010MIL.html";"BOS"
"Boston Celtics";"San Antonio Spurs";"Sat, Dec 15, 2012";88;103;201212150;"SAS";"http://www.basketball-reference.com/boxscores/201212150SAS.html";"BOS"
"Boston Celtics";"Dallas Mavericks";"Fri, Mar 22, 2013";94;104;201303220;"DAL";"http://www.basketball-reference.com/boxscores/201303220DAL.html";"BOS"
"Boston Celtics";"Houston Rockets";"Fri, Dec 14, 2012";89;101;201212140;"HOU";"http://www.basketball-reference.com/boxscores/201212140HOU.html";"BOS"
"Boston Celtics";"Brooklyn Nets";"Thu, Nov 15, 2012";97;102;201211150;"BRK";"http://www.basketball-reference.com/boxscores/201211150BRK.html";"BOS"
"Boston Celtics";"Toronto Raptors";"Wed, Apr 17, 2013";90;114;201304170;"TOR";"http://www.basketball-reference.com/boxscores/201304170TOR.html";"BOS"
"Boston Celtics";"Phoenix Suns";"Fri, Feb 22, 2013";113;88;201302220;"PHO";"http://www.basketball-reference.com/boxscores/201302220PHO.html";"BOS"
"Boston Celtics";"Toronto Raptors";"Wed, Feb 6, 2013";99;95;201302060;"TOR";"http://www.basketball-reference.com/boxscores/201302060TOR.html";"BOS"
"Boston Celtics";"New York Knicks";"Mon, Jan 7, 2013";102;96;201301070;"NYK";"http://www.basketball-reference.com/boxscores/201301070NYK.html";"BOS"
"Boston Celtics";"Cleveland Cavaliers";"Tue, Jan 22, 2013";90;95;201301220;"CLE";"http://www.basketball-reference.com/boxscores/201301220CLE.html";"BOS"
"Boston Celtics";"Oklahoma City Thunder";"Sun, Mar 10, 2013";79;91;201303100;"OKC";"http://www.basketball-reference.com/boxscores/201303100OKC.html";"BOS"
"Boston Celtics";"Los Angeles Clippers";"Thu, Dec 27, 2012";77;106;201212270;"LAC";"http://www.basketball-reference.com/boxscores/201212270LAC.html";"BOS"
"Boston Celtics";"Minnesota Timberwolves";"Mon, Apr 1, 2013";100;110;201304010;"MIN";"http://www.basketball-reference.com/boxscores/201304010MIN.html";"BOS"
"Boston Celtics";"Miami Heat";"Fri, Apr 12, 2013";101;109;201304120;"MIA";"http://www.basketball-reference.com/boxscores/201304120MIA.html";"BOS"
"Boston Celtics";"New York Knicks";"Tue, Apr 23, 2013";71;87;201304230;"NYK";"http://www.basketball-reference.com/boxscores/201304230NYK.html";"BOS"
"Boston Celtics";"Orlando Magic";"Sat, Apr 13, 2013";120;88;201304130;"ORL";"http://www.basketball-reference.com/boxscores/201304130ORL.html";"BOS"
"Boston Celtics";"Milwaukee Bucks";"Sat, Nov 10, 2012";96;92;201211100;"MIL";"http://www.basketball-reference.com/boxscores/201211100MIL.html";"BOS"
"Boston Celtics";"Memphis Grizzlies";"Sat, Mar 23, 2013";106;110;201303230;"MEM";"http://www.basketball-reference.com/boxscores/201303230MEM.html";"BOS"
"Boston Celtics";"Detroit Pistons";"Sun, Jan 20, 2013";88;103;201301200;"DET";"http://www.basketball-reference.com/boxscores/201301200DET.html";"BOS"
"Boston Celtics";"Denver Nuggets";"Tue, Feb 19, 2013";90;97;201302190;"DEN";"http://www.basketball-reference.com/boxscores/201302190DEN.html";"BOS"
"Boston Celtics";"New York Knicks";"Sat, Apr 20, 2013";78;85;201304200;"NYK";"http://www.basketball-reference.com/boxscores/201304200NYK.html";"BOS"
"Boston Celtics";"Chicago Bulls";"Mon, Nov 12, 2012";101;95;201211120;"CHI";"http://www.basketball-reference.com/boxscores/201211120CHI.html";"BOS"
"Boston Celtics";"Sacramento Kings";"Sun, Dec 30, 2012";96;118;201212300;"SAC";"http://www.basketball-reference.com/boxscores/201212300SAC.html";"BOS"
"Boston Celtics";"New Orleans Hornets";"Wed, Mar 20, 2013";86;87;201303200;"NOP";"http://www.basketball-reference.com/boxscores/201303200NOH.html";"BOS"
"Boston Celtics";"Charlotte Bobcats";"Mon, Feb 11, 2013";91;94;201302110;"CHO";"http://www.basketball-reference.com/boxscores/201302110CHA.html";"BOS"
"Boston Celtics";"Utah Jazz";"Mon, Feb 25, 2013";110;107;201302250;"UTA";"http://www.basketball-reference.com/boxscores/201302250UTA.html";"BOS"
"Boston Celtics";"Golden State Warriors";"Sat, Dec 29, 2012";83;101;201212290;"GSW";"http://www.basketball-reference.com/boxscores/201212290GSW.html";"BOS"
"Boston Celtics";"Charlotte Bobcats";"Tue, Mar 12, 2013";74;100;201303120;"CHO";"http://www.basketball-reference.com/boxscores/201303120CHA.html";"BOS"
"Boston Celtics";"Philadelphia 76ers";"Tue, Mar 5, 2013";109;101;201303050;"PHI";"http://www.basketball-reference.com/boxscores/201303050PHI.html";"BOS"
"Boston Celtics";"Atlanta Hawks";"Fri, Jan 25, 2013";111;123;201301250;"ATL";"http://www.basketball-reference.com/boxscores/201301250ATL.html";"BOS"
"Boston Celtics";"Washington Wizards";"Sat, Nov 3, 2012";89;86;201211030;"WAS";"http://www.basketball-reference.com/boxscores/201211030WAS.html";"BOS"
"Boston Celtics";"Los Angeles Lakers";"Wed, Feb 20, 2013";99;113;201302200;"LAL";"http://www.basketball-reference.com/boxscores/201302200LAL.html";"BOS"
"Boston Celtics";"Portland Trail Blazers";"Sun, Feb 24, 2013";86;92;201302240;"POR";"http://www.basketball-reference.com/boxscores/201302240POR.html";"BOS"
"Boston Celtics";"Philadelphia 76ers";"Fri, Dec 7, 2012";94;95;201212070;"PHI";"http://www.basketball-reference.com/boxscores/201212070PHI.html";"BOS"
"Boston Celtics";"Chicago Bulls";"Tue, Dec 18, 2012";89;100;201212180;"CHI";"http://www.basketball-reference.com/boxscores/201212180CHI.html";"BOS"
"Boston Celtics";"Miami Heat";"Tue, Oct 30, 2012";107;120;201210300;"MIA";"http://www.basketball-reference.com/boxscores/201210300MIA.html";"BOS"
"Boston Celtics";"Detroit Pistons";"Sun, Nov 18, 2012";83;103;201211180;"DET";"http://www.basketball-reference.com/boxscores/201211180DET.html";"BOS"
"Boston Celtics";"Brooklyn Nets";"Tue, Dec 25, 2012";93;76;201212250;"BRK";"http://www.basketball-reference.com/boxscores/201212250BRK.html";"BOS"
"Boston Celtics";"New York Knicks";"Wed, May 1, 2013";92;86;201305010;"NYK";"http://www.basketball-reference.com/boxscores/201305010NYK.html";"BOS"
"Brooklyn Nets";"Sacramento Kings";"Sun, Nov 18, 2012";99;90;201211180;"SAC";"http://www.basketball-reference.com/boxscores/201211180SAC.html";"BRK"
"Brooklyn Nets";"Philadelphia 76ers";"Tue, Jan 8, 2013";109;89;201301080;"PHI";"http://www.basketball-reference.com/boxscores/201301080PHI.html";"BRK"
"Brooklyn Nets";"Denver Nuggets";"Fri, Mar 29, 2013";87;109;201303290;"DEN";"http://www.basketball-reference.com/boxscores/201303290DEN.html";"BRK"
"Brooklyn Nets";"Chicago Bulls";"Sat, Apr 27, 2013";134;142;201304270;"CHI";"http://www.basketball-reference.com/boxscores/201304270CHI.html";"BRK"
"Brooklyn Nets";"Indiana Pacers";"Fri, Apr 12, 2013";117;109;201304120;"IND";"http://www.basketball-reference.com/boxscores/201304120IND.html";"BRK"
"Brooklyn Nets";"Los Angeles Clippers";"Sat, Mar 23, 2013";95;101;201303230;"LAC";"http://www.basketball-reference.com/boxscores/201303230LAC.html";"BRK"
"Brooklyn Nets";"Minnesota Timberwolves";"Wed, Jan 23, 2013";91;83;201301230;"MIN";"http://www.basketball-reference.com/boxscores/201301230MIN.html";"BRK"
"Brooklyn Nets";"Toronto Raptors";"Sun, Apr 14, 2013";87;93;201304140;"TOR";"http://www.basketball-reference.com/boxscores/201304140TOR.html";"BRK"
"Brooklyn Nets";"New York Knicks";"Mon, Jan 21, 2013";88;85;201301210;"NYK";"http://www.basketball-reference.com/boxscores/201301210NYK.html";"BRK"
"Brooklyn Nets";"Chicago Bulls";"Sat, Dec 15, 2012";82;83;201212150;"CHI";"http://www.basketball-reference.com/boxscores/201212150CHI.html";"BRK"
"Brooklyn Nets";"Atlanta Hawks";"Sat, Mar 9, 2013";93;80;201303090;"ATL";"http://www.basketball-reference.com/boxscores/201303090ATL.html";"BRK"
"Brooklyn Nets";"Miami Heat";"Wed, Nov 7, 2012";73;103;201211070;"MIA";"http://www.basketball-reference.com/boxscores/201211070MIA.html";"BRK"
"Brooklyn Nets";"Utah Jazz";"Sat, Mar 30, 2013";107;116;201303300;"UTA";"http://www.basketball-reference.com/boxscores/201303300UTA.html";"BRK"
"Brooklyn Nets";"Boston Celtics";"Wed, Apr 10, 2013";101;93;201304100;"BOS";"http://www.basketball-reference.com/boxscores/201304100BOS.html";"BRK"
"Brooklyn Nets";"New Orleans Hornets";"Tue, Feb 26, 2013";101;97;201302260;"NOP";"http://www.basketball-reference.com/boxscores/201302260NOH.html";"BRK"
"Brooklyn Nets";"Washington Wizards";"Fri, Jan 4, 2013";115;113;201301040;"WAS";"http://www.basketball-reference.com/boxscores/201301040WAS.html";"BRK"
"Brooklyn Nets";"San Antonio Spurs";"Mon, Dec 31, 2012";73;104;201212310;"SAS";"http://www.basketball-reference.com/boxscores/201212310SAS.html";"BRK"
"Brooklyn Nets";"Dallas Mavericks";"Wed, Mar 20, 2013";113;96;201303200;"DAL";"http://www.basketball-reference.com/boxscores/201303200DAL.html";"BRK"
"Brooklyn Nets";"Boston Celtics";"Wed, Nov 28, 2012";95;83;201211280;"BOS";"http://www.basketball-reference.com/boxscores/201211280BOS.html";"BRK"
"Brooklyn Nets";"Milwaukee Bucks";"Wed, Feb 20, 2013";97;94;201302200;"MIL";"http://www.basketball-reference.com/boxscores/201302200MIL.html";"BRK"
"Brooklyn Nets";"New York Knicks";"Wed, Dec 19, 2012";86;100;201212190;"NYK";"http://www.basketball-reference.com/boxscores/201212190NYK.html";"BRK"
"Brooklyn Nets";"Washington Wizards";"Fri, Feb 8, 2013";74;89;201302080;"WAS";"http://www.basketball-reference.com/boxscores/201302080WAS.html";"BRK"
"Brooklyn Nets";"Charlotte Bobcats";"Wed, Mar 6, 2013";99;78;201303060;"CHO";"http://www.basketball-reference.com/boxscores/201303060CHA.html";"BRK"
"Brooklyn Nets";"Toronto Raptors";"Wed, Dec 12, 2012";94;88;201212120;"TOR";"http://www.basketball-reference.com/boxscores/201212120TOR.html";"BRK"
"Brooklyn Nets";"Chicago Bulls";"Sat, Mar 2, 2013";85;96;201303020;"CHI";"http://www.basketball-reference.com/boxscores/201303020CHI.html";"BRK"
"Brooklyn Nets";"Memphis Grizzlies";"Fri, Jan 25, 2013";77;101;201301250;"MEM";"http://www.basketball-reference.com/boxscores/201301250MEM.html";"BRK"
"Brooklyn Nets";"Houston Rockets";"Sat, Jan 26, 2013";106;119;201301260;"HOU";"http://www.basketball-reference.com/boxscores/201301260HOU.html";"BRK"
"Brooklyn Nets";"Orlando Magic";"Fri, Nov 30, 2012";98;86;201211300;"ORL";"http://www.basketball-reference.com/boxscores/201211300ORL.html";"BRK"
"Brooklyn Nets";"Detroit Pistons";"Mon, Mar 18, 2013";119;82;201303180;"DET";"http://www.basketball-reference.com/boxscores/201303180DET.html";"BRK"
"Brooklyn Nets";"Portland Trail Blazers";"Wed, Mar 27, 2013";111;93;201303270;"POR";"http://www.basketball-reference.com/boxscores/201303270POR.html";"BRK"
"Brooklyn Nets";"Golden State Warriors";"Wed, Nov 21, 2012";93;102;201211210;"GSW";"http://www.basketball-reference.com/boxscores/201211210GSW.html";"BRK"
"Brooklyn Nets";"Cleveland Cavaliers";"Wed, Apr 3, 2013";113;95;201304030;"CLE";"http://www.basketball-reference.com/boxscores/201304030CLE.html";"BRK"
"Brooklyn Nets";"Atlanta Hawks";"Wed, Jan 16, 2013";95;109;201301160;"ATL";"http://www.basketball-reference.com/boxscores/201301160ATL.html";"BRK"
"Brooklyn Nets";"Detroit Pistons";"Wed, Feb 6, 2013";93;90;201302060;"DET";"http://www.basketball-reference.com/boxscores/201302060DET.html";"BRK"
"Brooklyn Nets";"Milwaukee Bucks";"Wed, Dec 26, 2012";93;108;201212260;"MIL";"http://www.basketball-reference.com/boxscores/201212260MIL.html";"BRK"
"Brooklyn Nets";"Indiana Pacers";"Mon, Feb 11, 2013";89;84;201302110;"IND";"http://www.basketball-reference.com/boxscores/201302110IND.html";"BRK"
"Brooklyn Nets";"Chicago Bulls";"Thu, Apr 25, 2013";76;79;201304250;"CHI";"http://www.basketball-reference.com/boxscores/201304250CHI.html";"BRK"
"Brooklyn Nets";"Philadelphia 76ers";"Mon, Mar 11, 2013";97;106;201303110;"PHI";"http://www.basketball-reference.com/boxscores/201303110PHI.html";"BRK"
"Brooklyn Nets";"Miami Heat";"Sat, Dec 1, 2012";89;102;201212010;"MIA";"http://www.basketball-reference.com/boxscores/201212010MIA.html";"BRK"
"Brooklyn Nets";"Phoenix Suns";"Sun, Mar 24, 2013";102;100;201303240;"PHO";"http://www.basketball-reference.com/boxscores/201303240PHO.html";"BRK"
"Brooklyn Nets";"Chicago Bulls";"Thu, May 2, 2013";95;92;201305020;"CHI";"http://www.basketball-reference.com/boxscores/201305020CHI.html";"BRK"
"Brooklyn Nets";"Orlando Magic";"Fri, Nov 9, 2012";107;68;201211090;"ORL";"http://www.basketball-reference.com/boxscores/201211090ORL.html";"BRK"
"Brooklyn Nets";"Oklahoma City Thunder";"Wed, Jan 2, 2013";110;93;201301020;"OKC";"http://www.basketball-reference.com/boxscores/201301020OKC.html";"BRK"
"Brooklyn Nets";"Los Angeles Lakers";"Tue, Nov 20, 2012";90;95;201211200;"LAL";"http://www.basketball-reference.com/boxscores/201211200LAL.html";"BRK"
"Charlotte Bobcats";"Atlanta Hawks";"Wed, Nov 28, 2012";91;94;201211280;"ATL";"http://www.basketball-reference.com/boxscores/201211280ATL.html";"CHO"
"Charlotte Bobcats";"Oklahoma City Thunder";"Mon, Nov 26, 2012";69;114;201211260;"OKC";"http://www.basketball-reference.com/boxscores/201211260OKC.html";"CHO"
"Charlotte Bobcats";"Houston Rockets";"Sat, Feb 2, 2013";95;109;201302020;"HOU";"http://www.basketball-reference.com/boxscores/201302020HOU.html";"CHO"
"Charlotte Bobcats";"Indiana Pacers";"Wed, Feb 13, 2013";77;101;201302130;"IND";"http://www.basketball-reference.com/boxscores/201302130IND.html";"CHO"
"Charlotte Bobcats";"Golden State Warriors";"Fri, Dec 21, 2012";100;115;201212210;"GSW";"http://www.basketball-reference.com/boxscores/201212210GSW.html";"CHO"
"Charlotte Bobcats";"Orlando Magic";"Tue, Feb 19, 2013";105;92;201302190;"ORL";"http://www.basketball-reference.com/boxscores/201302190ORL.html";"CHO"
"Charlotte Bobcats";"Philadelphia 76ers";"Sat, Feb 9, 2013";76;87;201302090;"PHI";"http://www.basketball-reference.com/boxscores/201302090PHI.html";"CHO"
"Charlotte Bobcats";"Sacramento Kings";"Sun, Mar 3, 2013";83;119;201303030;"SAC";"http://www.basketball-reference.com/boxscores/201303030SAC.html";"CHO"
"Charlotte Bobcats";"Washington Wizards";"Sat, Nov 24, 2012";108;106;201211240;"WAS";"http://www.basketball-reference.com/boxscores/201211240WAS.html";"CHO"
"Charlotte Bobcats";"Brooklyn Nets";"Sat, Apr 6, 2013";96;105;201304060;"BRK";"http://www.basketball-reference.com/boxscores/201304060BRK.html";"CHO"
"Charlotte Bobcats";"New Orleans Hornets";"Fri, Nov 9, 2012";99;107;201211090;"NOP";"http://www.basketball-reference.com/boxscores/201211090NOH.html";"CHO"
"Charlotte Bobcats";"Chicago Bulls";"Mon, Jan 28, 2013";85;93;201301280;"CHI";"http://www.basketball-reference.com/boxscores/201301280CHI.html";"CHO"
"Charlotte Bobcats";"Cleveland Cavaliers";"Wed, Feb 6, 2013";95;122;201302060;"CLE";"http://www.basketball-reference.com/boxscores/201302060CLE.html";"CHO"
"Charlotte Bobcats";"Boston Celtics";"Sat, Mar 16, 2013";88;105;201303160;"BOS";"http://www.basketball-reference.com/boxscores/201303160BOS.html";"CHO"
"Charlotte Bobcats";"Miami Heat";"Sun, Mar 24, 2013";77;109;201303240;"MIA";"http://www.basketball-reference.com/boxscores/201303240MIA.html";"CHO"
"Charlotte Bobcats";"Dallas Mavericks";"Sat, Nov 3, 2012";99;126;201211030;"DAL";"http://www.basketball-reference.com/boxscores/201211030DAL.html";"CHO"
"Charlotte Bobcats";"Orlando Magic";"Fri, Jan 18, 2013";106;100;201301180;"ORL";"http://www.basketball-reference.com/boxscores/201301180ORL.html";"CHO"
"Charlotte Bobcats";"Portland Trail Blazers";"Mon, Mar 4, 2013";105;122;201303040;"POR";"http://www.basketball-reference.com/boxscores/201303040POR.html";"CHO"
"Charlotte Bobcats";"Milwaukee Bucks";"Mon, Apr 1, 2013";102;131;201304010;"MIL";"http://www.basketball-reference.com/boxscores/201304010MIL.html";"CHO"
"Charlotte Bobcats";"Atlanta Hawks";"Thu, Dec 13, 2012";90;113;201212130;"ATL";"http://www.basketball-reference.com/boxscores/201212130ATL.html";"CHO"
"Charlotte Bobcats";"Phoenix Suns";"Wed, Dec 19, 2012";104;121;201212190;"PHO";"http://www.basketball-reference.com/boxscores/201212190PHO.html";"CHO"
"Charlotte Bobcats";"Brooklyn Nets";"Fri, Dec 28, 2012";81;97;201212280;"BRK";"http://www.basketball-reference.com/boxscores/201212280BRK.html";"CHO"
"Charlotte Bobcats";"Boston Celtics";"Mon, Jan 14, 2013";89;100;201301140;"BOS";"http://www.basketball-reference.com/boxscores/201301140BOS.html";"CHO"
"Charlotte Bobcats";"Memphis Grizzlies";"Tue, Apr 9, 2013";75;94;201304090;"MEM";"http://www.basketball-reference.com/boxscores/201304090MEM.html";"CHO"
"Charlotte Bobcats";"Detroit Pistons";"Sun, Jan 6, 2013";108;101;201301060;"DET";"http://www.basketball-reference.com/boxscores/201301060DET.html";"CHO"
"Charlotte Bobcats";"San Antonio Spurs";"Wed, Jan 30, 2013";78;102;201301300;"SAS";"http://www.basketball-reference.com/boxscores/201301300SAS.html";"CHO"
"Charlotte Bobcats";"Philadelphia 76ers";"Sat, Mar 30, 2013";92;100;201303300;"PHI";"http://www.basketball-reference.com/boxscores/201303300PHI.html";"CHO"
"Charlotte Bobcats";"Utah Jazz";"Fri, Mar 1, 2013";68;98;201303010;"UTA";"http://www.basketball-reference.com/boxscores/201303010UTA.html";"CHO"
"Charlotte Bobcats";"Miami Heat";"Mon, Feb 4, 2013";94;99;201302040;"MIA";"http://www.basketball-reference.com/boxscores/201302040MIA.html";"CHO"
"Charlotte Bobcats";"Toronto Raptors";"Fri, Mar 15, 2013";78;92;201303150;"TOR";"http://www.basketball-reference.com/boxscores/201303150TOR.html";"CHO"
"Charlotte Bobcats";"Los Angeles Lakers";"Tue, Dec 18, 2012";100;101;201212180;"LAL";"http://www.basketball-reference.com/boxscores/201212180LAL.html";"CHO"
"Charlotte Bobcats";"Milwaukee Bucks";"Fri, Dec 7, 2012";93;108;201212070;"MIL";"http://www.basketball-reference.com/boxscores/201212070MIL.html";"CHO"
"Charlotte Bobcats";"Chicago Bulls";"Mon, Dec 31, 2012";91;81;201212310;"CHI";"http://www.basketball-reference.com/boxscores/201212310CHI.html";"CHO"
"Charlotte Bobcats";"New York Knicks";"Fri, Mar 29, 2013";102;111;201303290;"NYK";"http://www.basketball-reference.com/boxscores/201303290NYK.html";"CHO"
"Charlotte Bobcats";"Denver Nuggets";"Sat, Dec 22, 2012";88;110;201212220;"DEN";"http://www.basketball-reference.com/boxscores/201212220DEN.html";"CHO"
