"nome.visitor";"nome.home";"Date";"score_y";"score_x";"data2";"home";"link";"visitor"
"Atlanta Hawks";"Detroit Pistons";"Tue, Mar 31, 2015";95;105;201503310;"DET";"http://www.basketball-reference.com/boxscores/201503310DET.html";"ATL"
"Atlanta Hawks";"Brooklyn Nets";"Mon, Apr 27, 2015";115;120;201504270;"BRK";"http://www.basketball-reference.com/boxscores/201504270BRK.html";"ATL"
"Atlanta Hawks";"Boston Celtics";"Wed, Feb 11, 2015";88;89;201502110;"BOS";"http://www.basketball-reference.com/boxscores/201502110BOS.html";"ATL"
"Atlanta Hawks";"Dallas Mavericks";"Mon, Dec 22, 2014";105;102;201412220;"DAL";"http://www.basketball-reference.com/boxscores/201412220DAL.html";"ATL"
"Atlanta Hawks";"Boston Celtics";"Wed, Jan 14, 2015";105;91;201501140;"BOS";"http://www.basketball-reference.com/boxscores/201501140BOS.html";"ATL"
"Atlanta Hawks";"Orlando Magic";"Sat, Dec 13, 2014";99;100;201412130;"ORL";"http://www.basketball-reference.com/boxscores/201412130ORL.html";"ATL"
"Atlanta Hawks";"Denver Nuggets";"Wed, Mar 11, 2015";102;115;201503110;"DEN";"http://www.basketball-reference.com/boxscores/201503110DEN.html";"ATL"
"Atlanta Hawks";"Philadelphia 76ers";"Sat, Mar 7, 2015";84;92;201503070;"PHI";"http://www.basketball-reference.com/boxscores/201503070PHI.html";"ATL"
"Atlanta Hawks";"San Antonio Spurs";"Wed, Nov 5, 2014";92;94;201411050;"SAS";"http://www.basketball-reference.com/boxscores/201411050SAS.html";"ATL"
"Atlanta Hawks";"Brooklyn Nets";"Fri, May 1, 2015";111;87;201505010;"BRK";"http://www.basketball-reference.com/boxscores/201505010BRK.html";"ATL"
"Atlanta Hawks";"Toronto Raptors";"Wed, Oct 29, 2014";102;109;201410290;"TOR";"http://www.basketball-reference.com/boxscores/201410290TOR.html";"ATL"
"Atlanta Hawks";"Minnesota Timberwolves";"Mon, Feb 9, 2015";117;105;201502090;"MIN";"http://www.basketball-reference.com/boxscores/201502090MIN.html";"ATL"
"Atlanta Hawks";"Cleveland Cavaliers";"Wed, Dec 17, 2014";127;98;201412170;"CLE";"http://www.basketball-reference.com/boxscores/201412170CLE.html";"ATL"
"Atlanta Hawks";"Washington Wizards";"Tue, Nov 25, 2014";106;102;201411250;"WAS";"http://www.basketball-reference.com/boxscores/201411250WAS.html";"ATL"
"Atlanta Hawks";"Oklahoma City Thunder";"Fri, Mar 20, 2015";115;123;201503200;"OKC";"http://www.basketball-reference.com/boxscores/201503200OKC.html";"ATL"
"Atlanta Hawks";"Charlotte Hornets";"Fri, Nov 7, 2014";119;122;201411070;"CHO";"http://www.basketball-reference.com/boxscores/201411070CHO.html";"ATL"
"Atlanta Hawks";"Cleveland Cavaliers";"Sat, Nov 15, 2014";94;127;201411150;"CLE";"http://www.basketball-reference.com/boxscores/201411150CLE.html";"ATL"
"Atlanta Hawks";"Milwaukee Bucks";"Sat, Dec 27, 2014";90;85;201412270;"MIL";"http://www.basketball-reference.com/boxscores/201412270MIL.html";"ATL"
"Atlanta Hawks";"New York Knicks";"Mon, Nov 10, 2014";91;85;201411100;"NYK";"http://www.basketball-reference.com/boxscores/201411100NYK.html";"ATL"
"Atlanta Hawks";"Brooklyn Nets";"Sat, Apr 25, 2015";83;91;201504250;"BRK";"http://www.basketball-reference.com/boxscores/201504250BRK.html";"ATL"
"Atlanta Hawks";"Chicago Bulls";"Sat, Jan 17, 2015";107;99;201501170;"CHI";"http://www.basketball-reference.com/boxscores/201501170CHI.html";"ATL"
"Atlanta Hawks";"New Orleans Pelicans";"Mon, Feb 2, 2015";100;115;201502020;"NOP";"http://www.basketball-reference.com/boxscores/201502020NOP.html";"ATL"
"Atlanta Hawks";"Sacramento Kings";"Mon, Mar 16, 2015";110;103;201503160;"SAC";"http://www.basketball-reference.com/boxscores/201503160SAC.html";"ATL"
"Atlanta Hawks";"Portland Trail Blazers";"Sat, Jan 3, 2015";115;107;201501030;"POR";"http://www.basketball-reference.com/boxscores/201501030POR.html";"ATL"
"Atlanta Hawks";"Houston Rockets";"Sat, Dec 20, 2014";104;97;201412200;"HOU";"http://www.basketball-reference.com/boxscores/201412200HOU.html";"ATL"
"Atlanta Hawks";"Los Angeles Lakers";"Sun, Mar 15, 2015";91;86;201503150;"LAL";"http://www.basketball-reference.com/boxscores/201503150LAL.html";"ATL"
"Atlanta Hawks";"Utah Jazz";"Fri, Jan 2, 2015";98;92;201501020;"UTA";"http://www.basketball-reference.com/boxscores/201501020UTA.html";"ATL"
"Atlanta Hawks";"Los Angeles Clippers";"Mon, Jan 5, 2015";107;98;201501050;"LAC";"http://www.basketball-reference.com/boxscores/201501050LAC.html";"ATL"
"Atlanta Hawks";"Detroit Pistons";"Fri, Jan 9, 2015";106;103;201501090;"DET";"http://www.basketball-reference.com/boxscores/201501090DET.html";"ATL"
"Atlanta Hawks";"Indiana Pacers";"Mon, Dec 8, 2014";108;92;201412080;"IND";"http://www.basketball-reference.com/boxscores/201412080IND.html";"ATL"
"Atlanta Hawks";"Miami Heat";"Wed, Dec 3, 2014";112;102;201412030;"MIA";"http://www.basketball-reference.com/boxscores/201412030MIA.html";"ATL"
"Atlanta Hawks";"Cleveland Cavaliers";"Sun, May 24, 2015";111;114;201505240;"CLE";"http://www.basketball-reference.com/boxscores/201505240CLE.html";"ATL"
"Atlanta Hawks";"Chicago Bulls";"Wed, Apr 15, 2015";85;91;201504150;"CHI";"http://www.basketball-reference.com/boxscores/201504150CHI.html";"ATL"
"Atlanta Hawks";"Cleveland Cavaliers";"Tue, May 26, 2015";88;118;201505260;"CLE";"http://www.basketball-reference.com/boxscores/201505260CLE.html";"ATL"
"Atlanta Hawks";"Washington Wizards";"Sun, Apr 12, 2015";99;108;201504120;"WAS";"http://www.basketball-reference.com/boxscores/201504120WAS.html";"ATL"
"Atlanta Hawks";"Philadelphia 76ers";"Tue, Jan 13, 2015";105;87;201501130;"PHI";"http://www.basketball-reference.com/boxscores/201501130PHI.html";"ATL"
"Atlanta Hawks";"Miami Heat";"Sat, Feb 28, 2015";93;91;201502280;"MIA";"http://www.basketball-reference.com/boxscores/201502280MIA.html";"ATL"
"Atlanta Hawks";"Toronto Raptors";"Fri, Jan 16, 2015";110;89;201501160;"TOR";"http://www.basketball-reference.com/boxscores/201501160TOR.html";"ATL"
"Atlanta Hawks";"Brooklyn Nets";"Fri, Dec 5, 2014";98;75;201412050;"BRK";"http://www.basketball-reference.com/boxscores/201412050BRK.html";"ATL"
"Atlanta Hawks";"Milwaukee Bucks";"Sun, Feb 22, 2015";97;86;201502220;"MIL";"http://www.basketball-reference.com/boxscores/201502220MIL.html";"ATL"
"Atlanta Hawks";"Phoenix Suns";"Fri, Mar 13, 2015";96;87;201503130;"PHO";"http://www.basketball-reference.com/boxscores/201503130PHO.html";"ATL"
"Atlanta Hawks";"Golden State Warriors";"Wed, Mar 18, 2015";95;114;201503180;"GSW";"http://www.basketball-reference.com/boxscores/201503180GSW.html";"ATL"
"Atlanta Hawks";"Orlando Magic";"Wed, Mar 25, 2015";95;83;201503250;"ORL";"http://www.basketball-reference.com/boxscores/201503250ORL.html";"ATL"
"Atlanta Hawks";"Brooklyn Nets";"Wed, Apr 8, 2015";114;111;201504080;"BRK";"http://www.basketball-reference.com/boxscores/201504080BRK.html";"ATL"
"Atlanta Hawks";"Washington Wizards";"Sat, May 9, 2015";101;103;201505090;"WAS";"http://www.basketball-reference.com/boxscores/201505090WAS.html";"ATL"
"Atlanta Hawks";"Charlotte Hornets";"Sat, Mar 28, 2015";100;115;201503280;"CHO";"http://www.basketball-reference.com/boxscores/201503280CHO.html";"ATL"
"Atlanta Hawks";"Washington Wizards";"Mon, May 11, 2015";106;101;201505110;"WAS";"http://www.basketball-reference.com/boxscores/201505110WAS.html";"ATL"
"Atlanta Hawks";"Washington Wizards";"Fri, May 15, 2015";94;91;201505150;"WAS";"http://www.basketball-reference.com/boxscores/201505150WAS.html";"ATL"
"Atlanta Hawks";"Memphis Grizzlies";"Sun, Feb 8, 2015";88;94;201502080;"MEM";"http://www.basketball-reference.com/boxscores/201502080MEM.html";"ATL"
"Boston Celtics";"Toronto Raptors";"Sat, Apr 4, 2015";117;116;201504040;"TOR";"http://www.basketball-reference.com/boxscores/201504040TOR.html";"BOS"
"Boston Celtics";"Memphis Grizzlies";"Fri, Nov 21, 2014";100;117;201411210;"MEM";"http://www.basketball-reference.com/boxscores/201411210MEM.html";"BOS"
"Boston Celtics";"Washington Wizards";"Mon, Dec 8, 2014";132;133;201412080;"WAS";"http://www.basketball-reference.com/boxscores/201412080WAS.html";"BOS"
"Boston Celtics";"Chicago Bulls";"Sat, Nov 8, 2014";106;101;201411080;"CHI";"http://www.basketball-reference.com/boxscores/201411080CHI.html";"BOS"
"Boston Celtics";"Utah Jazz";"Mon, Jan 26, 2015";99;90;201501260;"UTA";"http://www.basketball-reference.com/boxscores/201501260UTA.html";"BOS"
"Boston Celtics";"Chicago Bulls";"Sat, Jan 3, 2015";104;109;201501030;"CHI";"http://www.basketball-reference.com/boxscores/201501030CHI.html";"BOS"
"Boston Celtics";"Indiana Pacers";"Sat, Mar 14, 2015";93;89;201503140;"IND";"http://www.basketball-reference.com/boxscores/201503140IND.html";"BOS"
"Boston Celtics";"Cleveland Cavaliers";"Fri, Apr 10, 2015";99;90;201504100;"CLE";"http://www.basketball-reference.com/boxscores/201504100CLE.html";"BOS"
"Boston Celtics";"Dallas Mavericks";"Mon, Nov 3, 2014";113;118;201411030;"DAL";"http://www.basketball-reference.com/boxscores/201411030DAL.html";"BOS"
"Boston Celtics";"Oklahoma City Thunder";"Wed, Mar 18, 2015";118;122;201503180;"OKC";"http://www.basketball-reference.com/boxscores/201503180OKC.html";"BOS"
"Boston Celtics";"Detroit Pistons";"Wed, Apr 8, 2015";113;103;201504080;"DET";"http://www.basketball-reference.com/boxscores/201504080DET.html";"BOS"
"Boston Celtics";"Miami Heat";"Sun, Dec 21, 2014";84;100;201412210;"MIA";"http://www.basketball-reference.com/boxscores/201412210MIA.html";"BOS"
"Boston Celtics";"Toronto Raptors";"Sat, Jan 10, 2015";96;109;201501100;"TOR";"http://www.basketball-reference.com/boxscores/201501100TOR.html";"BOS"
"Boston Celtics";"Portland Trail Blazers";"Thu, Jan 22, 2015";90;89;201501220;"POR";"http://www.basketball-reference.com/boxscores/201501220POR.html";"BOS"
"Boston Celtics";"Sacramento Kings";"Fri, Feb 20, 2015";101;109;201502200;"SAC";"http://www.basketball-reference.com/boxscores/201502200SAC.html";"BOS"
"Boston Celtics";"Los Angeles Clippers";"Mon, Jan 19, 2015";93;102;201501190;"LAC";"http://www.basketball-reference.com/boxscores/201501190LAC.html";"BOS"
"Boston Celtics";"Golden State Warriors";"Sun, Jan 25, 2015";111;114;201501250;"GSW";"http://www.basketball-reference.com/boxscores/201501250GSW.html";"BOS"
"Boston Celtics";"Charlotte Hornets";"Wed, Dec 10, 2014";87;96;201412100;"CHO";"http://www.basketball-reference.com/boxscores/201412100CHO.html";"BOS"
"Boston Celtics";"Milwaukee Bucks";"Sat, Feb 7, 2015";93;96;201502070;"MIL";"http://www.basketball-reference.com/boxscores/201502070MIL.html";"BOS"
"Boston Celtics";"New York Knicks";"Fri, Mar 27, 2015";96;92;201503270;"NYK";"http://www.basketball-reference.com/boxscores/201503270NYK.html";"BOS"
"Boston Celtics";"Orlando Magic";"Tue, Dec 23, 2014";95;100;201412230;"ORL";"http://www.basketball-reference.com/boxscores/201412230ORL.html";"BOS"
"Boston Celtics";"New York Knicks";"Tue, Feb 3, 2015";108;97;201502030;"NYK";"http://www.basketball-reference.com/boxscores/201502030NYK.html";"BOS"
"Boston Celtics";"Phoenix Suns";"Mon, Feb 23, 2015";115;110;201502230;"PHO";"http://www.basketball-reference.com/boxscores/201502230PHO.html";"BOS"
"Boston Celtics";"Cleveland Cavaliers";"Tue, Mar 3, 2015";79;110;201503030;"CLE";"http://www.basketball-reference.com/boxscores/201503030CLE.html";"BOS"
"Boston Celtics";"Los Angeles Lakers";"Sun, Feb 22, 2015";111;118;201502220;"LAL";"http://www.basketball-reference.com/boxscores/201502220LAL.html";"BOS"
"Boston Celtics";"Milwaukee Bucks";"Wed, Apr 15, 2015";105;100;201504150;"MIL";"http://www.basketball-reference.com/boxscores/201504150MIL.html";"BOS"
"Boston Celtics";"Orlando Magic";"Sun, Mar 8, 2015";98;103;201503080;"ORL";"http://www.basketball-reference.com/boxscores/201503080ORL.html";"BOS"
"Boston Celtics";"Houston Rockets";"Sat, Nov 1, 2014";90;104;201411010;"HOU";"http://www.basketball-reference.com/boxscores/201411010HOU.html";"BOS"
"Boston Celtics";"Denver Nuggets";"Fri, Jan 23, 2015";100;99;201501230;"DEN";"http://www.basketball-reference.com/boxscores/201501230DEN.html";"BOS"
"Boston Celtics";"Brooklyn Nets";"Mon, Mar 23, 2015";110;91;201503230;"BRK";"http://www.basketball-reference.com/boxscores/201503230BRK.html";"BOS"
"Boston Celtics";"Philadelphia 76ers";"Wed, Nov 19, 2014";101;90;201411190;"PHI";"http://www.basketball-reference.com/boxscores/201411190PHI.html";"BOS"
"Boston Celtics";"Indiana Pacers";"Fri, Jan 9, 2015";103;107;201501090;"IND";"http://www.basketball-reference.com/boxscores/201501090IND.html";"BOS"
"Boston Celtics";"Cleveland Cavaliers";"Sun, Apr 19, 2015";100;113;201504190;"CLE";"http://www.basketball-reference.com/boxscores/201504190CLE.html";"BOS"
"Boston Celtics";"Miami Heat";"Mon, Mar 9, 2015";100;90;201503090;"MIA";"http://www.basketball-reference.com/boxscores/201503090MIA.html";"BOS"
"Boston Celtics";"San Antonio Spurs";"Fri, Mar 20, 2015";89;101;201503200;"SAS";"http://www.basketball-reference.com/boxscores/201503200SAS.html";"BOS"
"Boston Celtics";"Atlanta Hawks";"Tue, Dec 2, 2014";105;109;201412020;"ATL";"http://www.basketball-reference.com/boxscores/201412020ATL.html";"BOS"
"Boston Celtics";"Philadelphia 76ers";"Mon, Dec 15, 2014";105;87;201412150;"PHI";"http://www.basketball-reference.com/boxscores/201412150PHI.html";"BOS"
"Boston Celtics";"Washington Wizards";"Sat, Dec 27, 2014";88;101;201412270;"WAS";"http://www.basketball-reference.com/boxscores/201412270WAS.html";"BOS"
"Boston Celtics";"Brooklyn Nets";"Wed, Jan 7, 2015";89;81;201501070;"BRK";"http://www.basketball-reference.com/boxscores/201501070BRK.html";"BOS"
"Boston Celtics";"New Orleans Pelicans";"Fri, Mar 6, 2015";104;98;201503060;"NOP";"http://www.basketball-reference.com/boxscores/201503060NOP.html";"BOS"
"Boston Celtics";"Cleveland Cavaliers";"Tue, Apr 21, 2015";91;99;201504210;"CLE";"http://www.basketball-reference.com/boxscores/201504210CLE.html";"BOS"
"Boston Celtics";"Charlotte Hornets";"Mon, Mar 30, 2015";116;104;201503300;"CHO";"http://www.basketball-reference.com/boxscores/201503300CHO.html";"BOS"
"Boston Celtics";"Minnesota Timberwolves";"Wed, Jan 28, 2015";98;110;201501280;"MIN";"http://www.basketball-reference.com/boxscores/201501280MIN.html";"BOS"
"Brooklyn Nets";"Washington Wizards";"Fri, Jan 16, 2015";102;80;201501160;"WAS";"http://www.basketball-reference.com/boxscores/201501160WAS.html";"BRK"
"Brooklyn Nets";"Atlanta Hawks";"Wed, Jan 28, 2015";102;113;201501280;"ATL";"http://www.basketball-reference.com/boxscores/201501280ATL.html";"BRK"
"Brooklyn Nets";"Atlanta Hawks";"Wed, Apr 29, 2015";97;107;201504290;"ATL";"http://www.basketball-reference.com/boxscores/201504290ATL.html";"BRK"
"Brooklyn Nets";"Philadelphia 76ers";"Sat, Mar 14, 2015";94;87;201503140;"PHI";"http://www.basketball-reference.com/boxscores/201503140PHI.html";"BRK"
"Brooklyn Nets";"Dallas Mavericks";"Sat, Feb 28, 2015";104;94;201502280;"DAL";"http://www.basketball-reference.com/boxscores/201502280DAL.html";"BRK"
"Brooklyn Nets";"Utah Jazz";"Sat, Jan 24, 2015";73;108;201501240;"UTA";"http://www.basketball-reference.com/boxscores/201501240UTA.html";"BRK"
"Brooklyn Nets";"Atlanta Hawks";"Sat, Apr 4, 2015";99;131;201504040;"ATL";"http://www.basketball-reference.com/boxscores/201504040ATL.html";"BRK"
"Brooklyn Nets";"Miami Heat";"Wed, Mar 11, 2015";98;104;201503110;"MIA";"http://www.basketball-reference.com/boxscores/201503110MIA.html";"BRK"
"Brooklyn Nets";"Washington Wizards";"Sat, Feb 7, 2015";77;114;201502070;"WAS";"http://www.basketball-reference.com/boxscores/201502070WAS.html";"BRK"
"Brooklyn Nets";"New York Knicks";"Wed, Apr 1, 2015";100;98;201504010;"NYK";"http://www.basketball-reference.com/boxscores/201504010NYK.html";"BRK"
"Brooklyn Nets";"Atlanta Hawks";"Sun, Apr 19, 2015";92;99;201504190;"ATL";"http://www.basketball-reference.com/boxscores/201504190ATL.html";"BRK"
"Brooklyn Nets";"Los Angeles Clippers";"Thu, Jan 22, 2015";84;123;201501220;"LAC";"http://www.basketball-reference.com/boxscores/201501220LAC.html";"BRK"
"Brooklyn Nets";"Detroit Pistons";"Sat, Nov 1, 2014";102;90;201411010;"DET";"http://www.basketball-reference.com/boxscores/201411010DET.html";"BRK"
"Brooklyn Nets";"Orlando Magic";"Fri, Jan 2, 2015";100;98;201501020;"ORL";"http://www.basketball-reference.com/boxscores/201501020ORL.html";"BRK"
"Brooklyn Nets";"Portland Trail Blazers";"Sat, Nov 15, 2014";87;97;201411150;"POR";"http://www.basketball-reference.com/boxscores/201411150POR.html";"BRK"
"Brooklyn Nets";"Atlanta Hawks";"Wed, Apr 22, 2015";91;96;201504220;"ATL";"http://www.basketball-reference.com/boxscores/201504220ATL.html";"BRK"
"Brooklyn Nets";"Milwaukee Bucks";"Mon, Feb 9, 2015";97;103;201502090;"MIL";"http://www.basketball-reference.com/boxscores/201502090MIL.html";"BRK"
"Brooklyn Nets";"Detroit Pistons";"Sat, Jan 10, 2015";93;98;201501100;"DET";"http://www.basketball-reference.com/boxscores/201501100DET.html";"BRK"
"Brooklyn Nets";"Philadelphia 76ers";"Wed, Nov 26, 2014";99;91;201411260;"PHI";"http://www.basketball-reference.com/boxscores/201411260PHI.html";"BRK"
"Brooklyn Nets";"Denver Nuggets";"Mon, Feb 23, 2015";110;82;201502230;"DEN";"http://www.basketball-reference.com/boxscores/201502230DEN.html";"BRK"
"Brooklyn Nets";"Milwaukee Bucks";"Sun, Apr 12, 2015";73;96;201504120;"MIL";"http://www.basketball-reference.com/boxscores/201504120MIL.html";"BRK"
"Brooklyn Nets";"Toronto Raptors";"Wed, Feb 4, 2015";109;93;201502040;"TOR";"http://www.basketball-reference.com/boxscores/201502040TOR.html";"BRK"
"Brooklyn Nets";"Miami Heat";"Sun, Jan 4, 2015";84;88;201501040;"MIA";"http://www.basketball-reference.com/boxscores/201501040MIA.html";"BRK"
"Brooklyn Nets";"Boston Celtics";"Fri, Dec 26, 2014";109;107;201412260;"BOS";"http://www.basketball-reference.com/boxscores/201412260BOS.html";"BRK"
"Brooklyn Nets";"Cleveland Cavaliers";"Wed, Mar 18, 2015";92;117;201503180;"CLE";"http://www.basketball-reference.com/boxscores/201503180CLE.html";"BRK"
"Brooklyn Nets";"Oklahoma City Thunder";"Fri, Nov 21, 2014";94;92;201411210;"OKC";"http://www.basketball-reference.com/boxscores/201411210OKC.html";"BRK"
"Brooklyn Nets";"Phoenix Suns";"Wed, Nov 12, 2014";104;112;201411120;"PHO";"http://www.basketball-reference.com/boxscores/201411120PHO.html";"BRK"
"Brooklyn Nets";"Chicago Bulls";"Wed, Dec 10, 2014";80;105;201412100;"CHI";"http://www.basketball-reference.com/boxscores/201412100CHI.html";"BRK"
"Brooklyn Nets";"Charlotte Hornets";"Wed, Mar 25, 2015";91;88;201503250;"CHO";"http://www.basketball-reference.com/boxscores/201503250CHO.html";"BRK"
"Brooklyn Nets";"Cleveland Cavaliers";"Fri, Dec 19, 2014";91;95;201412190;"CLE";"http://www.basketball-reference.com/boxscores/201412190CLE.html";"BRK"
"Brooklyn Nets";"Memphis Grizzlies";"Tue, Feb 10, 2015";86;95;201502100;"MEM";"http://www.basketball-reference.com/boxscores/201502100MEM.html";"BRK"
"Brooklyn Nets";"Chicago Bulls";"Tue, Dec 30, 2014";96;82;201412300;"CHI";"http://www.basketball-reference.com/boxscores/201412300CHI.html";"BRK"
"Brooklyn Nets";"Los Angeles Lakers";"Fri, Feb 20, 2015";114;105;201502200;"LAL";"http://www.basketball-reference.com/boxscores/201502200LAL.html";"BRK"
"Brooklyn Nets";"Houston Rockets";"Fri, Feb 27, 2015";98;102;201502270;"HOU";"http://www.basketball-reference.com/boxscores/201502270HOU.html";"BRK"
"Brooklyn Nets";"New York Knicks";"Tue, Dec 2, 2014";98;93;201412020;"NYK";"http://www.basketball-reference.com/boxscores/201412020NYK.html";"BRK"
"Brooklyn Nets";"San Antonio Spurs";"Sat, Nov 22, 2014";87;99;201411220;"SAS";"http://www.basketball-reference.com/boxscores/201411220SAS.html";"BRK"
"Brooklyn Nets";"Minnesota Timberwolves";"Mon, Mar 16, 2015";122;106;201503160;"MIN";"http://www.basketball-reference.com/boxscores/201503160MIN.html";"BRK"
"Brooklyn Nets";"Boston Celtics";"Wed, Oct 29, 2014";105;121;201410290;"BOS";"http://www.basketball-reference.com/boxscores/201410290BOS.html";"BRK"
"Brooklyn Nets";"New Orleans Pelicans";"Wed, Feb 25, 2015";96;102;201502250;"NOP";"http://www.basketball-reference.com/boxscores/201502250NOP.html";"BRK"
"Brooklyn Nets";"Golden State Warriors";"Thu, Nov 13, 2014";99;107;201411130;"GSW";"http://www.basketball-reference.com/boxscores/201411130GSW.html";"BRK"
"Brooklyn Nets";"Indiana Pacers";"Sat, Mar 21, 2015";123;111;201503210;"IND";"http://www.basketball-reference.com/boxscores/201503210IND.html";"BRK"
"Brooklyn Nets";"Charlotte Hornets";"Sat, Dec 13, 2014";114;87;201412130;"CHO";"http://www.basketball-reference.com/boxscores/201412130CHO.html";"BRK"
"Brooklyn Nets";"Toronto Raptors";"Wed, Dec 17, 2014";89;105;201412170;"TOR";"http://www.basketball-reference.com/boxscores/201412170TOR.html";"BRK"
"Brooklyn Nets";"Sacramento Kings";"Wed, Jan 21, 2015";103;100;201501210;"SAC";"http://www.basketball-reference.com/boxscores/201501210SAC.html";"BRK"
"Charlotte Hornets";"Detroit Pistons";"Sun, Mar 8, 2015";108;101;201503080;"DET";"http://www.basketball-reference.com/boxscores/201503080DET.html";"CHO"
"Charlotte Hornets";"Brooklyn Nets";"Wed, Mar 4, 2015";115;91;201503040;"BRK";"http://www.basketball-reference.com/boxscores/201503040BRK.html";"CHO"
"Charlotte Hornets";"Houston Rockets";"Wed, Dec 31, 2014";83;102;201412310;"HOU";"http://www.basketball-reference.com/boxscores/201412310HOU.html";"CHO"
"Charlotte Hornets";"Orlando Magic";"Sun, Mar 1, 2015";98;83;201503010;"ORL";"http://www.basketball-reference.com/boxscores/201503010ORL.html";"CHO"
"Charlotte Hornets";"Cleveland Cavaliers";"Fri, Jan 23, 2015";90;129;201501230;"CLE";"http://www.basketball-reference.com/boxscores/201501230CLE.html";"CHO"
"Charlotte Hornets";"Detroit Pistons";"Sun, Apr 12, 2015";77;116;201504120;"DET";"http://www.basketball-reference.com/boxscores/201504120DET.html";"CHO"
"Charlotte Hornets";"Milwaukee Bucks";"Tue, Dec 23, 2014";108;101;201412230;"MIL";"http://www.basketball-reference.com/boxscores/201412230MIL.html";"CHO"
"Charlotte Hornets";"Utah Jazz";"Mon, Mar 16, 2015";66;94;201503160;"UTA";"http://www.basketball-reference.com/boxscores/201503160UTA.html";"CHO"
"Charlotte Hornets";"Indiana Pacers";"Fri, Apr 3, 2015";74;93;201504030;"IND";"http://www.basketball-reference.com/boxscores/201504030IND.html";"CHO"
"Charlotte Hornets";"Philadelphia 76ers";"Sat, Feb 7, 2015";81;89;201502070;"PHI";"http://www.basketball-reference.com/boxscores/201502070PHI.html";"CHO"
"Charlotte Hornets";"Chicago Bulls";"Mon, Mar 23, 2015";86;98;201503230;"CHI";"http://www.basketball-reference.com/boxscores/201503230CHI.html";"CHO"
"Charlotte Hornets";"Minnesota Timberwolves";"Sun, Mar 22, 2015";109;98;201503220;"MIN";"http://www.basketball-reference.com/boxscores/201503220MIN.html";"CHO"
"Charlotte Hornets";"New York Knicks";"Sun, Nov 2, 2014";93;96;201411020;"NYK";"http://www.basketball-reference.com/boxscores/201411020NYK.html";"CHO"
"Charlotte Hornets";"Washington Wizards";"Mon, Feb 2, 2015";92;88;201502020;"WAS";"http://www.basketball-reference.com/boxscores/201502020WAS.html";"CHO"
"Charlotte Hornets";"Oklahoma City Thunder";"Fri, Dec 26, 2014";75;98;201412260;"OKC";"http://www.basketball-reference.com/boxscores/201412260OKC.html";"CHO"
"Charlotte Hornets";"Los Angeles Clippers";"Tue, Mar 17, 2015";92;99;201503170;"LAC";"http://www.basketball-reference.com/boxscores/201503170LAC.html";"CHO"
"Charlotte Hornets";"Boston Celtics";"Mon, Jan 5, 2015";104;95;201501050;"BOS";"http://www.basketball-reference.com/boxscores/201501050BOS.html";"CHO"
"Charlotte Hornets";"Chicago Bulls";"Wed, Feb 25, 2015";98;86;201502250;"CHI";"http://www.basketball-reference.com/boxscores/201502250CHI.html";"CHO"
"Charlotte Hornets";"New York Knicks";"Sat, Jan 10, 2015";110;82;201501100;"NYK";"http://www.basketball-reference.com/boxscores/201501100NYK.html";"CHO"
"Charlotte Hornets";"Miami Heat";"Tue, Apr 7, 2015";100;105;201504070;"MIA";"http://www.basketball-reference.com/boxscores/201504070MIA.html";"CHO"
"Charlotte Hornets";"Atlanta Hawks";"Fri, Apr 10, 2015";80;104;201504100;"ATL";"http://www.basketball-reference.com/boxscores/201504100ATL.html";"CHO"
"Charlotte Hornets";"Los Angeles Lakers";"Sun, Nov 9, 2014";92;107;201411090;"LAL";"http://www.basketball-reference.com/boxscores/201411090LAL.html";"CHO"
"Charlotte Hornets";"Toronto Raptors";"Wed, Apr 15, 2015";87;92;201504150;"TOR";"http://www.basketball-reference.com/boxscores/201504150TOR.html";"CHO"
"Charlotte Hornets";"Boston Celtics";"Fri, Feb 27, 2015";98;106;201502270;"BOS";"http://www.basketball-reference.com/boxscores/201502270BOS.html";"CHO"
"Charlotte Hornets";"Dallas Mavericks";"Sun, Feb 22, 2015";81;92;201502220;"DAL";"http://www.basketball-reference.com/boxscores/201502220DAL.html";"CHO"
"Charlotte Hornets";"Washington Wizards";"Fri, Mar 27, 2015";107;110;201503270;"WAS";"http://www.basketball-reference.com/boxscores/201503270WAS.html";"CHO"
"Charlotte Hornets";"Toronto Raptors";"Thu, Jan 8, 2015";103;95;201501080;"TOR";"http://www.basketball-reference.com/boxscores/201501080TOR.html";"CHO"
"Charlotte Hornets";"Sacramento Kings";"Fri, Mar 20, 2015";91;101;201503200;"SAC";"http://www.basketball-reference.com/boxscores/201503200SAC.html";"CHO"
"Charlotte Hornets";"Memphis Grizzlies";"Fri, Dec 12, 2014";107;113;201412120;"MEM";"http://www.basketball-reference.com/boxscores/201412120MEM.html";"CHO"
"Charlotte Hornets";"Philadelphia 76ers";"Fri, Dec 19, 2014";109;91;201412190;"PHI";"http://www.basketball-reference.com/boxscores/201412190PHI.html";"CHO"
"Charlotte Hornets";"Golden State Warriors";"Sat, Nov 15, 2014";87;112;201411150;"GSW";"http://www.basketball-reference.com/boxscores/201411150GSW.html";"CHO"
"Charlotte Hornets";"Portland Trail Blazers";"Tue, Nov 11, 2014";100;102;201411110;"POR";"http://www.basketball-reference.com/boxscores/201411110POR.html";"CHO"
