Rk;Player;Salary;Team
13;Jeremy Tyler;650000;GSW
14;Charles Jenkins;473604;GSW
15;Chris Wright;473604;GSW
16;Earl Barron;185588;GSW
17;Ishmael Smith;116768;GSW
1;Kevin Martin;11519840;HOU
2;Luis Scola;8591793;HOU
3;Samuel Dalembert;7000000;HOU
4;Kyle Lowry;5750000;HOU
5;Hasheem Thabeet;5127720;HOU
6;Jonny Flynn;3414720;HOU
7;Jordan Hill;2855760;HOU
8;Terrence Williams;2369040;HOU
9;Courtney Lee;2225093;HOU
10;Goran Dragic;2108000;HOU
11;Patrick Patterson;1959960;HOU
12;Marcus Morris;1823280;HOU
13;Chase Budinger;854389;HOU
14;Chandler Parsons;850000;HOU
15;Greg Smith;301733;HOU
16;Jeff Adrien;270427;HOU
1;Danny Granger;12015904;IND
2;David West;10000000;IND
3;James Posey;7595600;IND
4;Jeff Foster;3000000;IND
5;Dahntay Jones;2700000;IND
6;Roy Hibbert;2588590;IND
7;Paul George;2406240;IND
8;Louis Amundson;2403000;IND
9;Tyler Hansbrough;2138040;IND
10;George Hill;2086360;IND
11;Jeff Pendergraph;1500000;IND
12;Darren Collison;1455960;IND
13;A.J. Price;854389;IND
14;Lance Stephenson;810000;IND
1;Chris Paul;16359805;LAC
2;DeAndre Jordan;10079404;LAC
3;Mo Williams;8500000;LAC
4;Caron Butler;8000000;LAC
5;Blake Griffin;5731080;LAC
6;Randy Foye;4250000;LAC
7;Ryan Gomes;4000000;LAC
8;Kenyon Martin;2500000;LAC
9;Chauncey Billups;2000032;LAC
10;Eric Bledsoe;1596360;LAC
11;Reggie Evans;1229255;LAC
12;Brian Cook;1223166;LAC
13;Bobby Simmons;594836;LAC
14;Travis Leslie;473604;LAC
15;Trey Thompkins;473604;LAC
16;Solomon Jones;280234;LAC
17;Courtney Fortson;42009;LAC
1;Kobe Bryant;25244493;LAL
2;Pau Gasol;18714150;LAL
3;Andrew Bynum;14900000;LAL
4;Metta World Peace;6790640;LAL
5;Luke Walton;5680000;LAL
6;Steve Blake;4000000;LAL
7;Derek Fisher;3400000;LAL
8;Josh McRoberts;3000000;LAL
9;Matt Barnes;1906200;LAL
10;Troy Murphy;1352181;LAL
11;Jason Kapono;1223166;LAL
12;Devin Ebanks;762195;LAL
13;Andrew Goudelock;473604;LAL
14;Darius Morris;473604;LAL
15;Derrick Caracter;270427;LAL
16;Gerald Green;73818;LAL
1;Zach Randolph;15200000;MEM
2;Rudy Gay;15032144;MEM
3;Marc Gasol;12922194;MEM
4;Mike Conley;6611571;MEM
5;O.J. Mayo;5632637;MEM
6;Tony Allen;3150000;MEM
7;Marreese Speights;2721255;MEM
8;Darrell Arthur;2027119;MEM
9;Dante Cunningham;2000000;MEM
10;Hamed Haddadi;1300000;MEM
11;Quincy Pondexter;1153800;MEM
12;Jeremy Pargo;1000000;MEM
13;Sam Young;947800;MEM
14;Josh Selby;550000;MEM
15;Josh Davis;314041;MEM
16;Brian Skinner;65446;MEM
1;Chris Bosh;16022500;MIA
2;LeBron James;16022500;MIA
3;Dwyane Wade;15691000;MIA
4;Mike Miller;5400000;MIA
5;Mario Chalmers;4000000;MIA
6;Udonis Haslem;3780000;MIA
7;Joel Anthony;3600000;MIA
8;Shane Battier;3000000;MIA
9;James Jones;1500000;MIA
10;Juwan Howard;1352181;MIA
11;Eddy Curry;1229255;MIA
12;Norris Cole;1035960;MIA
13;Dexter Pittman;762195;MIA
14;Terrel Harris;473604;MIA
15;Mickell Gladness;248263;MIA
1;Andrew Bogut;12000000;MIL
2;Stephen Jackson;9256500;MIL
3;Beno Udrih;6925400;MIL
4;Drew Gooden;6226200;MIL
5;Luc Mbah a Moute;5000000;MIL
6;Mike Dunleavy;3750000;MIL
7;Shaun Livingston;3500000;MIL
8;Carlos Delfino;3500000;MIL
9;Ersan Ilyasova;2541000;MIL
10;Brandon Jennings;2493720;MIL
11;Larry Sanders;1861920;MIL
12;Tobias Harris;1418160;MIL
13;Jon Brockman;1000000;MIL
14;Jon Leuer;473604;MIL
15;Darington Hobson;245884;MIL
1;Michael Beasley;6262347;MIN
2;Martell Webster;5256000;MIN
3;Darko Milicic;4776500;MIN
4;Brad Miller;4752000;MIN
5;Kevin Love;4609701;MIN
6;Derrick Williams;4602720;MIN
7;Nikola Pekovic;4503600;MIN
8;Jose Barea;4300000;MIN
9;Wesley Johnson;4006080;MIN
10;Luke Ridnour;3680000;MIN
11;Ricky Rubio;3480120;MIN
12;Anthony Randolph;2911231;MIN
13;Anthony Tolliver;2050000;MIN
14;Wayne Ellington;1154040;MIN
15;Malcolm Lee;500000;MIN
1;Chris Kaman;14030000;NOP
2;Emeka Okafor;12541812;NOP
3;Carl Landry;8500000;NOP
4;Trevor Ariza;6790640;NOP
5;Jarrett Jack;5000000;NOP
6;Eric Gordon;3831184;NOP
7;Marco Belinelli;3377604;NOP
8;Al-Farouq Aminu;2755560;NOP
9;Jason Smith;2500000;NOP
10;Xavier Henry;2171640;NOP
11;Gustavo Ayon;1567500;NOP
12;Greivis Vasquez;1113600;NOP
13;Lance Thomas;328444;NOP
14;DaJuan Summers;303137;NOP
15;Jeff Foote;225341;NOP
16;Carldell Johnson;168035;NOP
17;Solomon Jones;160119;NOP
18;Donald Sloan;76392;NOP
1;Carmelo Anthony;18518574;NYK
2;Amare Stoudemire;18217705;NYK
3;Tyson Chandler;13107837;NYK
4;Chauncey Billups;12199968;NYK
5;J.R. Smith;2382353;NYK
6;Renaldo Balkman;1675000;NYK
